site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue
chr10:72275252	wtdmso	wtcsc	3	11	111	199	0.48894348894348894	0.393247918050333
chr10:72275273	wtdmso	wtcsc	95	167	30	58	1.0998003992015968	0.797302666353939
chr10:72275294	wtdmso	wtcsc	7	32	100	167	0.3653125	0.018931432481254708
chr10:72275381	wtdmso	wtcsc	10	22	96	196	0.928030303030303	1.0
chr10:72275483	wtdmso	wtcsc	7	16	91	201	0.9663461538461539	1.0
chr10:72275501	wtdmso	wtcsc	2	4	108	239	1.1064814814814814	1.0
chr10:72275642	wtdmso	wtcsc	1	5	111	241	0.43423423423423424	0.669841874054343
chr10:72275701	wtdmso	wtcsc	10	37	84	188	0.6048906048906049	0.22586867779165662
chr10:72275783	wtdmso	wtcsc	2	4	105	238	1.1333333333333333	1.0
chr10:72275884	wtdmso	wtcsc	1	6	116	253	0.3635057471264368	0.44278714411139103
chr10:72275926	wtdmso	wtcsc	56	150	57	90	0.5894736842105263	0.027682000717074932
chr10:72275988	wtdmso	wtcsc	1	20	92	193	0.10489130434782609	0.005988249889202921
chr10:72276019	wtdmso	wtcsc	1	5	76	148	0.3894736842105263	0.6664324295145563
chr10:73250842	wtdmso	wtcsc	2	3	16	11	0.4583333333333333	0.6312569521690767
chr10:73250938	wtdmso	wtcsc	3	4	15	10	0.5	0.6690767519466074
chr10:73251824	wtdmso	wtcsc	1	1	15	12	0.8	1.0
chr10:73916789	wtdmso	wtcsc	3	2	7	9	1.9285714285714286	0.6351172047766475
chr10:75210928	wtdmso	wtcsc	6	9	58	43	0.4942528735632184	0.26837876873646505
chr10:75211172	wtdmso	wtcsc	3	2	66	58	1.3181818181818181	1.0
chr10:75212256	wtdmso	wtcsc	1	1	68	55	0.8088235294117647	1.0
chr10:75214036	wtdmso	wtcsc	1	7	83	64	0.11015490533562823	0.02413133249740642
chr10:75214049	wtdmso	wtcsc	1	1	82	70	0.8536585365853658	1.0
chr10:75219113	wtdmso	wtcsc	1	2	72	70	0.4861111111111111	0.6197733301181578
chr10:75219122	wtdmso	wtcsc	1	1	73	65	0.8904109589041096	1.0
chr10:75219152	wtdmso	wtcsc	9	6	72	64	1.3333333333333333	0.7861507137981945
chr10:75219171	wtdmso	wtcsc	6	5	70	63	1.08	1.0
chr10:75219191	wtdmso	wtcsc	2	4	70	65	0.4642857142857143	0.43478979822819797
chr10:75219320	wtdmso	wtcsc	4	15	84	64	0.20317460317460317	0.005957814268539948
chr10:75219324	wtdmso	wtcsc	1	1	84	72	0.8571428571428571	1.0
chr10:75219349	wtdmso	wtcsc	1	1	78	71	0.9102564102564102	1.0
chr10:75220807	wtdmso	wtcsc	4	5	83	71	0.6843373493975904	0.7348233066576129
chr10:75220823	wtdmso	wtcsc	4	4	76	62	0.8157894736842105	1.0
chr10:75220884	wtdmso	wtcsc	1	1	89	78	0.8764044943820225	1.0
chr10:75220921	wtdmso	wtcsc	2	2	92	80	0.8695652173913043	1.0
chr10:75220941	wtdmso	wtcsc	27	32	68	51	0.6328125	0.20151447263364275
chr10:75220948	wtdmso	wtcsc	11	13	80	67	0.7086538461538462	0.5105078156497637
chr10:75222261	wtdmso	wtcsc	16	12	54	52	1.2839506172839505	0.6716110542455422
chr10:75222330	wtdmso	wtcsc	3	3	89	81	0.9101123595505618	1.0
chr10:75229688	wtdmso	wtcsc	2	10	97	90	0.18556701030927836	0.033040109324184976
chr10:75231054	wtdmso	wtcsc	12	11	66	64	1.0578512396694215	1.0
chr10:75231135	wtdmso	wtcsc	2	1	90	81	1.8	1.0
chr10:75231224	wtdmso	wtcsc	11	11	107	102	0.9532710280373832	1.0
chr10:75231271	wtdmso	wtcsc	7	4	43	46	1.872093023255814	0.5245551652531855
chr10:75231413	wtdmso	wtcsc	4	3	19	9	0.631578947368421	0.669740888568998
chr10:78035387	wtdmso	wtcsc	7	33	237	354	0.31683927886459534	0.004060462259714878
chr10:78035552	wtdmso	wtcsc	1	2	269	439	0.8159851301115242	1.0
chr10:78035569	wtdmso	wtcsc	6	8	274	474	1.2974452554744527	0.7805892052303282
chr10:78035624	wtdmso	wtcsc	83	125	211	364	1.145478672985782	0.45216253926880523
chr10:78035645	wtdmso	wtcsc	1	1	230	411	1.7869565217391303	1.0
chr10:78035698	wtdmso	wtcsc	78	138	209	347	0.9384231329311421	0.7403074559540503
chr10:78035704	wtdmso	wtcsc	7	18	288	476	0.6427469135802469	0.4034114493999043
chr10:78035710	wtdmso	wtcsc	58	103	220	370	0.9470432480141218	0.7832408688416126
chr10:78037217	wtdmso	wtcsc	4	6	296	487	1.0968468468468469	1.0
chr10:78037248	wtdmso	wtcsc	1	13	255	422	0.12730015082956259	0.02241033832458353
chr10:78037271	wtdmso	wtcsc	30	52	283	460	0.9377548246806198	0.8118378957568436
chr10:78040674	wtdmso	wtcsc	39	81	233	364	0.7521856620569067	0.21589571474499314
chr10:78040684	wtdmso	wtcsc	10	22	245	375	0.6957328385899815	0.457960344601385
chr10:78040691	wtdmso	wtcsc	4	5	148	223	1.2054054054054053	1.0
chr10:80155669	wtdmso	wtcsc	6	3	11	11	2.0	0.45640341119762695
chr10:80155686	wtdmso	wtcsc	5	3	10	11	1.8333333333333333	0.6816591704147925
chr10:80155707	wtdmso	wtcsc	1	2	13	8	0.3076923076923077	0.5503952569169961
chr10:80155856	wtdmso	wtcsc	3	3	10	9	0.9	1.0
chr10:80157708	wtdmso	wtcsc	1	1	15	16	1.0666666666666667	1.0
chr10:80157746	wtdmso	wtcsc	4	3	12	12	1.3333333333333333	1.0
chr10:80161994	wtdmso	wtcsc	1	1	13	13	1.0	1.0
chr10:84141617	wtdmso	wtcsc	2	1	34	51	3.0	0.5649923452649996
chr10:84142696	wtdmso	wtcsc	2	12	33	38	0.1919191919191919	0.03609516275282805
chr10:84142707	wtdmso	wtcsc	2	10	33	44	0.26666666666666666	0.11548135871298695
chr10:84144070	wtdmso	wtcsc	6	20	24	36	0.45	0.14805743110405287
chr10:84144990	wtdmso	wtcsc	11	24	27	35	0.5941358024691358	0.2830505354482183
chr10:84148741	wtdmso	wtcsc	1	4	35	56	0.4	0.6472976665949439
chr10:84148793	wtdmso	wtcsc	1	2	34	47	0.6911764705882353	1.0
chr10:84150189	wtdmso	wtcsc	15	17	21	41	1.7226890756302522	0.265367639094841
chr10:84152352	wtdmso	wtcsc	3	10	36	54	0.45	0.3609466451235835
chr10:84152610	wtdmso	wtcsc	1	1	21	23	1.0952380952380953	1.0
chr10:84152819	wtdmso	wtcsc	5	8	17	16	0.5882352941176471	0.5206818843801259
chr10:86968566	wtdmso	wtcsc	3	6	9	16	0.8888888888888888	1.0
chr10:86968589	wtdmso	wtcsc	1	5	12	20	0.3333333333333333	0.6425881874798283
chr10:86970592	wtdmso	wtcsc	1	1	13	25	1.9230769230769231	1.0
chr10:95237578	wtdmso	wtcsc	1	4	9	29	0.8055555555555556	1.0
chr10:95237612	wtdmso	wtcsc	3	9	70	90	0.42857142857142855	0.24116610546218115
chr10:95237636	wtdmso	wtcsc	2	16	78	102	0.16346153846153846	0.010010986002654113
chr10:95237727	wtdmso	wtcsc	9	16	82	101	0.6928353658536586	0.5201716585094225
chr10:95237771	wtdmso	wtcsc	10	17	80	95	0.6985294117647058	0.5332378121965136
chr10:95237910	wtdmso	wtcsc	3	9	72	99	0.4583333333333333	0.3646384544494415
chr10:95238051	wtdmso	wtcsc	15	27	69	76	0.6119162640901772	0.21790851572374464
chr10:95238087	wtdmso	wtcsc	9	15	65	81	0.7476923076923077	0.6578358278822409
chr10:95238588	wtdmso	wtcsc	2	7	86	100	0.33222591362126247	0.18844805790182947
chr10:95263872	wtdmso	wtcsc	18	18	35	58	1.6571428571428573	0.23374199622014213
chr10:95263897	wtdmso	wtcsc	2	2	44	73	1.6590909090909092	0.6343731497361516
chr10:95268783	wtdmso	wtcsc	5	5	51	80	1.5686274509803921	0.5182486049425481
chr10:95268855	wtdmso	wtcsc	8	12	51	85	1.1111111111111112	0.8105334758174434
chr10:95271648	wtdmso	wtcsc	8	13	50	63	0.7753846153846153	0.6401109703712571
chr10:95271677	wtdmso	wtcsc	4	12	44	70	0.5303030303030303	0.40907943374984823
chr10:95271696	wtdmso	wtcsc	8	7	45	77	1.9555555555555555	0.2649654205824392
chr10:95290847	wtdmso	wtcsc	4	7	52	76	0.8351648351648352	1.0
chr10:95290911	wtdmso	wtcsc	4	5	47	61	1.0382978723404255	1.0
chr10:96521448	wtdmso	wtcsc	1	3	12	12	0.3333333333333333	0.6
chr10:96521772	wtdmso	wtcsc	2	3	8	9	0.75	1.0
chr10:96522242	wtdmso	wtcsc	2	4	8	6	0.375	0.628482972136223
chr10:97426356	wtdmso	wtcsc	10	9	44	52	1.3131313131313131	0.6228257660350189
chr10:97426365	wtdmso	wtcsc	8	9	55	61	0.9858585858585859	1.0
chr10:97430443	wtdmso	wtcsc	5	6	63	56	0.7407407407407407	0.7562886632931518
chr10:97430488	wtdmso	wtcsc	11	9	61	67	1.342440801457195	0.6332602733419644
chr10:97430545	wtdmso	wtcsc	2	4	64	72	0.5625	0.6855700615371763
chr10:97432384	wtdmso	wtcsc	38	37	36	39	1.1126126126126126	0.8703444450767834
chr10:97432420	wtdmso	wtcsc	4	2	58	63	2.1724137931034484	0.4327635874783946
chr10:97432426	wtdmso	wtcsc	12	17	74	78	0.7440381558028617	0.545137237720692
chr10:97432610	wtdmso	wtcsc	7	19	68	67	0.36300309597523217	0.032640681724997005
chr10:97432623	wtdmso	wtcsc	1	4	77	94	0.3051948051948052	0.38420370739485743
chr10:97432651	wtdmso	wtcsc	6	8	75	79	0.79	0.7833382891800691
chr10:97432799	wtdmso	wtcsc	15	19	82	86	0.82798459563543	0.7077279444712803
chr10:97432833	wtdmso	wtcsc	44	61	47	46	0.7059644227415417	0.25414735404369415
chr10:97432862	wtdmso	wtcsc	4	13	85	89	0.3221719457013575	0.07219421281829175
chr10:97433003	wtdmso	wtcsc	4	10	83	94	0.4530120481927711	0.26603841937988115
chr10:97433021	wtdmso	wtcsc	5	11	86	88	0.46511627906976744	0.1970819702176086
chr10:97433217	wtdmso	wtcsc	2	5	85	103	0.48470588235294115	0.4640352527771163
chr10:97433352	wtdmso	wtcsc	1	6	97	99	0.17010309278350516	0.12007111345107255
chr10:97433388	wtdmso	wtcsc	14	17	90	97	0.8875816993464052	0.8469644383864727
chr11:10797237	wtdmso	wtcsc	1	8	28	35	0.15625	0.0748784565063187
chr11:10797381	wtdmso	wtcsc	5	10	27	51	0.9444444444444444	1.0
chr11:10797484	wtdmso	wtcsc	4	7	23	36	0.8944099378881988	1.0
chr11:10797528	wtdmso	wtcsc	1	8	28	39	0.17410714285714285	0.14096850841172742
chr11:10797811	wtdmso	wtcsc	4	5	17	25	1.1764705882352942	1.0
chr11:10797819	wtdmso	wtcsc	2	3	20	28	0.9333333333333333	1.0
chr11:10797853	wtdmso	wtcsc	1	3	19	26	0.45614035087719296	0.6359191225056164
chr11:118401647	wtdmso	wtcsc	3	7	50	57	0.48857142857142855	0.34502803224538126
chr11:118401662	wtdmso	wtcsc	2	4	62	74	0.5967741935483871	0.6901930314432241
chr11:118406944	wtdmso	wtcsc	2	5	63	71	0.4507936507936508	0.45158668654136186
chr11:118409151	wtdmso	wtcsc	3	5	59	74	0.752542372881356	1.0
chr11:118409166	wtdmso	wtcsc	3	3	45	64	1.4222222222222223	0.6927247353119652
chr11:119015726	wtdmso	wtcsc	3	12	272	343	0.31525735294117646	0.06920281154006545
chr11:119015928	wtdmso	wtcsc	9	15	377	482	0.7671087533156499	0.6774591464534623
chr11:119015937	wtdmso	wtcsc	17	30	348	432	0.7034482758620689	0.2914756655360949
chr11:119017439	wtdmso	wtcsc	1	1	383	489	1.276762402088773	1.0
chr11:119017446	wtdmso	wtcsc	4	8	381	463	0.6076115485564304	0.5623359535066985
chr11:119017473	wtdmso	wtcsc	3	6	374	470	0.6283422459893048	0.7384627716242622
chr11:119017492	wtdmso	wtcsc	1	5	365	452	0.24767123287671233	0.23422228125617728
chr11:119017507	wtdmso	wtcsc	109	174	292	320	0.6865060620374744	0.011374996079877006
chr11:119017519	wtdmso	wtcsc	9	12	352	446	0.9502840909090909	1.0
chr11:119017985	wtdmso	wtcsc	22	22	369	463	1.2547425474254743	0.5343126008727772
chr11:119017994	wtdmso	wtcsc	10	20	374	462	0.6176470588235294	0.26320981675561894
chr11:119018000	wtdmso	wtcsc	1	1	363	469	1.2920110192837466	1.0
chr11:120111434	wtdmso	wtcsc	1	1	12	22	1.8333333333333333	1.0
chr11:120111553	wtdmso	wtcsc	1	1	11	20	1.8181818181818181	1.0
chr11:120111739	wtdmso	wtcsc	1	4	11	17	0.38636363636363635	0.6301446051167965
chr11:120112201	wtdmso	wtcsc	1	1	10	9	0.9	1.0
chr11:120112220	wtdmso	wtcsc	2	3	9	8	0.5925925925925926	1.0
chr11:120118263	wtdmso	wtcsc	1	1	9	9	1.0	1.0
chr11:120118275	wtdmso	wtcsc	3	2	8	10	1.875	0.6404053612291598
chr11:123057512	wtdmso	wtcsc	1	8	57	97	0.21271929824561403	0.16008045033219498
chr11:123057592	wtdmso	wtcsc	10	32	54	71	0.41087962962962965	0.0283570297084307
chr11:123057680	wtdmso	wtcsc	11	31	34	67	0.6992409867172675	0.4334823284680901
chr11:123057895	wtdmso	wtcsc	26	47	55	87	0.8750483558994198	0.7664555576149888
chr11:123057918	wtdmso	wtcsc	2	6	60	92	0.5111111111111111	0.4859874952597141
chr11:123058309	wtdmso	wtcsc	4	10	52	83	0.6384615384615384	0.5701352942193438
chr11:123058405	wtdmso	wtcsc	3	7	48	90	0.8035714285714286	1.0
chr11:123058636	wtdmso	wtcsc	5	4	43	86	2.5	0.27593262522939843
chr11:123058773	wtdmso	wtcsc	16	23	40	73	1.2695652173913043	0.5666718801947797
chr11:123058805	wtdmso	wtcsc	3	2	49	87	2.663265306122449	0.35796082723973605
chr11:123059083	wtdmso	wtcsc	1	9	36	60	0.18518518518518517	0.1596560456720072
chr11:123059102	wtdmso	wtcsc	1	1	43	73	1.697674418604651	1.0
chr11:123059150	wtdmso	wtcsc	6	19	36	61	0.5350877192982456	0.24751198538407693
chr11:123059168	wtdmso	wtcsc	4	9	38	68	0.7953216374269005	1.0
chr11:123059518	wtdmso	wtcsc	11	30	41	58	0.5186991869918699	0.12573012573265538
chr11:123059648	wtdmso	wtcsc	1	6	38	64	0.2807017543859649	0.4177947674420929
chr11:123059669	wtdmso	wtcsc	1	6	39	69	0.2948717948717949	0.4186539787929022
chr11:123059680	wtdmso	wtcsc	19	35	23	39	0.9204968944099379	0.8489417603751572
chr11:123059825	wtdmso	wtcsc	1	1	40	70	1.75	1.0
chr11:123059837	wtdmso	wtcsc	2	6	32	51	0.53125	0.7051822905656376
chr11:123060192	wtdmso	wtcsc	5	14	29	38	0.46798029556650245	0.2875139766360323
chr11:123061139	wtdmso	wtcsc	4	6	25	47	1.2533333333333334	0.7367157404864753
chr11:123061215	wtdmso	wtcsc	4	7	25	42	0.96	1.0
chr11:123061312	wtdmso	wtcsc	2	2	21	34	1.619047619047619	0.6391768433356918
chr11:130129171	wtdmso	wtcsc	3	1	12	17	4.25	0.30828445747800587
chr11:130133634	wtdmso	wtcsc	2	2	13	26	2.0	0.6018150879183211
chr11:130133665	wtdmso	wtcsc	2	2	15	26	1.7333333333333334	0.6262156448202961
chr11:130140425	wtdmso	wtcsc	3	7	14	25	0.7653061224489796	1.0
chr11:130141509	wtdmso	wtcsc	5	15	14	20	0.47619047619047616	0.2565144038906512
chr11:130141943	wtdmso	wtcsc	1	2	21	34	0.8095238095238095	1.0
chr11:130143383	wtdmso	wtcsc	8	6	25	31	1.6533333333333333	0.5511406378361359
chr11:130143561	wtdmso	wtcsc	5	3	25	31	2.066666666666667	0.4576222439956519
chr11:130143570	wtdmso	wtcsc	19	24	19	14	0.5833333333333334	0.3547317655213282
chr11:130143578	wtdmso	wtcsc	16	16	18	26	1.4444444444444444	0.4882081286580417
chr11:130143601	wtdmso	wtcsc	15	19	21	16	0.6015037593984962	0.3457115154504521
chr11:130143754	wtdmso	wtcsc	7	9	26	26	0.7777777777777778	0.7776388560177292
chr11:130143805	wtdmso	wtcsc	2	3	36	35	0.6481481481481481	1.0
chr11:130143957	wtdmso	wtcsc	16	13	35	25	0.8791208791208791	0.8217634376431457
chr11:130143986	wtdmso	wtcsc	2	2	50	37	0.74	1.0
chr11:130144010	wtdmso	wtcsc	4	7	48	38	0.4523809523809524	0.3367230942205528
chr11:130144299	wtdmso	wtcsc	7	7	50	36	0.72	0.576032506509355
chr11:130144318	wtdmso	wtcsc	4	5	43	35	0.6511627906976745	0.7266872813936285
chr11:130144428	wtdmso	wtcsc	3	5	55	49	0.5345454545454545	0.4787901680296434
chr11:130144480	wtdmso	wtcsc	3	3	50	44	0.88	1.0
chr11:130144493	wtdmso	wtcsc	4	5	43	48	0.8930232558139535	1.0
chr11:130144512	wtdmso	wtcsc	6	5	52	52	1.2	1.0
chr11:130144649	wtdmso	wtcsc	15	19	37	26	0.5547652916073968	0.20312286795046913
chr11:130144689	wtdmso	wtcsc	3	1	46	42	2.739130434782609	0.6199466386080943
chr11:130144726	wtdmso	wtcsc	1	6	60	49	0.1361111111111111	0.05163407608749915
chr11:17074394	wtdmso	wtcsc	7	7	131	175	1.3358778625954197	0.595118085110333
chr11:17075127	wtdmso	wtcsc	4	7	406	488	0.6868402533427164	0.7624727865500895
chr11:17075537	wtdmso	wtcsc	6	10	363	467	0.771900826446281	0.8002456695084144
chr11:17075575	wtdmso	wtcsc	106	161	290	353	0.8014135789248233	0.14232463304499543
chr11:17077201	wtdmso	wtcsc	1	5	391	479	0.24501278772378515	0.23264759301324361
chr11:17077233	wtdmso	wtcsc	6	15	307	370	0.4820846905537459	0.18052535279152307
chr11:1752790	wtdmso	wtcsc	2	3	89	108	0.8089887640449438	1.0
chr11:1752832	wtdmso	wtcsc	10	16	82	102	0.7774390243902439	0.6741057539318424
chr11:1752913	wtdmso	wtcsc	25	31	76	97	1.0292869269949065	1.0
chr11:1752953	wtdmso	wtcsc	13	13	91	110	1.2087912087912087	0.680187293579289
chr11:1753230	wtdmso	wtcsc	1	2	84	118	0.7023809523809523	1.0
chr11:1753542	wtdmso	wtcsc	4	8	60	70	0.5833333333333334	0.5471916651850275
chr11:1753620	wtdmso	wtcsc	4	1	67	82	4.895522388059701	0.1815105606445077
chr11:1753815	wtdmso	wtcsc	1	6	74	96	0.21621621621621623	0.24109147064072275
chr11:1754081	wtdmso	wtcsc	3	4	61	81	0.9959016393442623	1.0
chr11:1754115	wtdmso	wtcsc	2	5	68	85	0.5	0.4689821338885883
chr11:1755025	wtdmso	wtcsc	1	4	43	59	0.3430232558139535	0.6466267262037944
chr11:1757347	wtdmso	wtcsc	3	13	54	65	0.2777777777777778	0.058381262933691766
chr11:1758978	wtdmso	wtcsc	2	10	42	47	0.22380952380952382	0.06278126910474822
chr11:1759534	wtdmso	wtcsc	2	2	48	62	1.2916666666666667	1.0
chr11:1761318	wtdmso	wtcsc	3	1	47	58	3.702127659574468	0.33107008833504004
chr11:1761349	wtdmso	wtcsc	1	2	38	49	0.6447368421052632	1.0
chr11:1761402	wtdmso	wtcsc	4	7	47	50	0.60790273556231	0.5343254202857068
chr11:1761433	wtdmso	wtcsc	1	4	36	38	0.2638888888888889	0.36392055645886423
chr11:18269203	wtdmso	wtcsc	1	1	38	29	0.7631578947368421	1.0
chr11:18269278	wtdmso	wtcsc	11	5	28	25	1.9642857142857142	0.3889854794827893
chr11:18269763	wtdmso	wtcsc	5	5	33	28	0.8484848484848485	1.0
chr11:18396889	wtdmso	wtcsc	5	18	50	43	0.2388888888888889	0.009319067152432005
chr11:18399431	wtdmso	wtcsc	6	9	81	93	0.7654320987654321	0.7886722692881178
chr11:18399444	wtdmso	wtcsc	20	35	62	61	0.5622119815668203	0.10375547799161638
chr11:18399523	wtdmso	wtcsc	7	6	57	75	1.5350877192982457	0.5622433474973006
chr11:18400836	wtdmso	wtcsc	3	1	87	102	3.5172413793103448	0.34046592503965606
chr11:18400847	wtdmso	wtcsc	17	23	75	79	0.7785507246376812	0.594385363167973
chr11:18400935	wtdmso	wtcsc	22	26	68	73	0.9083710407239819	0.8674433435761362
chr11:18400980	wtdmso	wtcsc	45	49	41	49	1.0975609756097562	0.7695034594158818
chr11:18402850	wtdmso	wtcsc	5	9	84	86	0.5687830687830688	0.4090061815920874
chr11:18402996	wtdmso	wtcsc	6	12	88	106	0.6022727272727273	0.4579431333972732
chr11:18403737	wtdmso	wtcsc	2	1	96	104	2.1666666666666665	0.6104829216838308
chr11:18403758	wtdmso	wtcsc	13	25	94	99	0.5476595744680851	0.11203493458449185
chr11:18403775	wtdmso	wtcsc	5	16	97	115	0.3704896907216495	0.06550610508816808
chr11:18405466	wtdmso	wtcsc	2	7	106	126	0.33962264150943394	0.192857493571059
chr11:18405496	wtdmso	wtcsc	12	16	87	106	0.9137931034482759	0.8423668822454993
chr11:18407169	wtdmso	wtcsc	1	9	89	100	0.12484394506866417	0.02386691130996284
chr11:18407200	wtdmso	wtcsc	5	12	112	123	0.4575892857142857	0.2078592077026585
chr11:18407206	wtdmso	wtcsc	11	27	115	115	0.4074074074074074	0.021750842925913963
chr11:18407397	wtdmso	wtcsc	36	54	23	24	0.6956521739130435	0.3652424653340129
chr11:18407407	wtdmso	wtcsc	1	1	125	138	1.104	1.0
chr11:18407604	wtdmso	wtcsc	15	36	122	103	0.351775956284153	0.001761251887902623
chr11:18407625	wtdmso	wtcsc	37	60	90	76	0.5207407407407407	0.014987884148251446
chr11:18407733	wtdmso	wtcsc	20	26	116	110	0.7294429708222812	0.4188782946312363
chr11:18407840	wtdmso	wtcsc	15	27	31	27	0.4838709677419355	0.10435028843209868
chr11:2377508	wtdmso	wtcsc	8	10	66	56	0.6787878787878788	0.4612049902112876
chr11:2395041	wtdmso	wtcsc	5	9	63	57	0.5026455026455027	0.26970635929105796
chr11:2395443	wtdmso	wtcsc	2	4	77	70	0.45454545454545453	0.43070745582041925
chr11:2395505	wtdmso	wtcsc	4	3	86	81	1.255813953488372	1.0
chr11:2395872	wtdmso	wtcsc	1	10	86	67	0.07790697674418605	0.0031702571500854286
chr11:2395895	wtdmso	wtcsc	12	20	69	54	0.46956521739130436	0.07452330190029686
chr11:2395904	wtdmso	wtcsc	12	12	69	48	0.6956521739130435	0.4984512384184012
chr11:2395923	wtdmso	wtcsc	5	2	89	82	2.303370786516854	0.4490672773148501
chr11:2396631	wtdmso	wtcsc	15	13	66	54	0.9440559440559441	1.0
chr11:2396652	wtdmso	wtcsc	7	20	86	62	0.25232558139534883	0.00288365832834774
chr11:2396849	wtdmso	wtcsc	16	11	76	76	1.4545454545454546	0.40969855112933484
chr11:2396890	wtdmso	wtcsc	6	14	72	55	0.3273809523809524	0.031239264496907698
chr11:2396919	wtdmso	wtcsc	1	3	91	77	0.28205128205128205	0.33896405751830905
chr11:2397019	wtdmso	wtcsc	22	22	63	55	0.873015873015873	0.7264677693267372
chr11:2397096	wtdmso	wtcsc	10	21	90	68	0.35978835978835977	0.017300382217156806
chr11:2397183	wtdmso	wtcsc	15	10	90	84	1.4	0.5227955314151805
chr11:2397358	wtdmso	wtcsc	14	17	60	51	0.7	0.42065511482617074
chr11:2397382	wtdmso	wtcsc	18	16	64	56	0.984375	1.0
chr11:319798	wtdmso	wtcsc	3	9	39	73	0.6239316239316239	0.7494860706454604
chr11:319887	wtdmso	wtcsc	1	3	47	90	0.6382978723404256	1.0
chr11:319919	wtdmso	wtcsc	14	33	37	63	0.7223587223587223	0.4593927745519435
chr11:319959	wtdmso	wtcsc	1	5	51	96	0.3764705882352941	0.6644198885526571
chr11:320607	wtdmso	wtcsc	14	27	29	55	0.9833971902937421	1.0
chr11:32587066	wtdmso	wtcsc	3	10	20	32	0.48	0.35184804213151855
chr11:32587079	wtdmso	wtcsc	3	5	24	36	0.9	1.0
chr11:32588611	wtdmso	wtcsc	4	11	24	33	0.5	0.3761838293611832
chr11:32588723	wtdmso	wtcsc	2	7	28	37	0.37755102040816324	0.296378808475774
chr11:32589565	wtdmso	wtcsc	1	10	30	34	0.11333333333333333	0.021578389262834195
chr11:32594957	wtdmso	wtcsc	2	5	29	43	0.593103448275862	0.6982713310640809
chr11:32600701	wtdmso	wtcsc	7	11	23	34	0.9407114624505929	1.0
chr11:32600772	wtdmso	wtcsc	1	2	34	52	0.7647058823529411	1.0
chr11:32601769	wtdmso	wtcsc	2	8	34	45	0.33088235294117646	0.19270644388913957
chr11:32602358	wtdmso	wtcsc	6	12	30	42	0.7	0.5980589219721694
chr11:32602370	wtdmso	wtcsc	2	7	36	58	0.4603174603174603	0.4794188704286126
chr11:33708935	wtdmso	wtcsc	1	4	40	36	0.225	0.20117388471818853
chr11:33709152	wtdmso	wtcsc	2	6	38	29	0.2543859649122807	0.13561753416797917
chr11:33709163	wtdmso	wtcsc	1	1	38	35	0.9210526315789473	1.0
chr11:33709237	wtdmso	wtcsc	7	10	28	23	0.575	0.4055165313021004
chr11:33709349	wtdmso	wtcsc	15	13	17	17	1.1538461538461537	0.8039063383156616
chr11:33709366	wtdmso	wtcsc	6	7	28	29	0.8877551020408163	1.0
chr11:33709553	wtdmso	wtcsc	1	1	56	53	0.9464285714285714	1.0
chr11:33709601	wtdmso	wtcsc	10	14	44	40	0.6493506493506493	0.4880187530968729
chr11:33709696	wtdmso	wtcsc	5	3	48	46	1.5972222222222223	0.7170816918913813
chr11:33709889	wtdmso	wtcsc	18	13	36	39	1.5	0.3969452807648312
chr11:33709895	wtdmso	wtcsc	7	8	45	43	0.8361111111111111	0.7866050457331277
chr11:33709966	wtdmso	wtcsc	12	10	41	41	1.2	0.8116645765717709
chr11:33710163	wtdmso	wtcsc	14	32	83	82	0.4322289156626506	0.01931676053499294
chr11:33710181	wtdmso	wtcsc	1	5	101	104	0.20594059405940593	0.21359097998797233
chr11:33710199	wtdmso	wtcsc	13	24	55	53	0.521969696969697	0.12678793436392022
chr11:33710218	wtdmso	wtcsc	29	40	68	70	0.7463235294117647	0.3761056629221666
chr11:33710228	wtdmso	wtcsc	2	6	98	111	0.37755102040816324	0.29220162249772286
chr11:33710237	wtdmso	wtcsc	17	17	69	81	1.173913043478261	0.706625212503859
chr11:33717428	wtdmso	wtcsc	14	23	62	57	0.5596072931276297	0.13756979258065147
chr11:33722453	wtdmso	wtcsc	4	11	61	56	0.33383010432190763	0.09800494144290303
chr11:35231718	wtdmso	wtcsc	1	1	9	10	1.1111111111111112	1.0
chr11:3827023	wtdmso	wtcsc	2	4	33	51	0.7727272727272727	1.0
chr11:3827046	wtdmso	wtcsc	6	6	34	52	1.5294117647058822	0.5407973654338177
chr11:3827050	wtdmso	wtcsc	9	25	35	36	0.3702857142857143	0.0346382081867388
chr11:3827265	wtdmso	wtcsc	4	9	36	44	0.5432098765432098	0.3824671152494655
chr11:3827315	wtdmso	wtcsc	7	5	33	56	2.375757575757576	0.21088805136230587
chr11:3827355	wtdmso	wtcsc	11	16	29	47	1.1142241379310345	0.821980999592205
