site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue
chr10:95237612	wtdmso	mtdmso	3	7	70	90	0.5510204081632653	0.5182473759109972
chr10:95237636	wtdmso	mtdmso	2	14	78	107	0.19597069597069597	0.030237598551492644
chr10:95237727	wtdmso	mtdmso	9	7	82	121	1.897212543554007	0.2923192316239689
chr10:95237771	wtdmso	mtdmso	10	12	80	112	1.1666666666666667	0.8208150066582776
chr10:95237910	wtdmso	mtdmso	3	8	72	108	0.5625	0.5320846350534567
chr10:95238051	wtdmso	mtdmso	15	29	69	96	0.719640179910045	0.3907006327643071
chr10:95238087	wtdmso	mtdmso	9	11	65	93	1.1706293706293707	0.8116058555908179
chr10:95238588	wtdmso	mtdmso	2	4	86	119	0.6918604651162791	1.0
chr10:95263872	wtdmso	mtdmso	18	24	35	58	1.2428571428571429	0.5739200864918229
chr10:95263897	wtdmso	mtdmso	2	1	44	90	4.090909090909091	0.26087734363818516
chr10:95268783	wtdmso	mtdmso	5	5	51	96	1.8823529411764706	0.3301877238596406
chr10:95268855	wtdmso	mtdmso	8	12	51	93	1.2156862745098038	0.8043425378299452
chr10:95271648	wtdmso	mtdmso	8	7	50	90	2.057142857142857	0.2606977570500103
chr10:95271677	wtdmso	mtdmso	4	3	44	87	2.6363636363636362	0.236798939610482
chr10:95271696	wtdmso	mtdmso	8	9	45	84	1.6592592592592592	0.421694509901703
chr10:95290847	wtdmso	mtdmso	4	7	52	89	0.978021978021978	1.0
chr10:95290911	wtdmso	mtdmso	4	4	47	80	1.702127659574468	0.47574902373203354
chr10:96521448	wtdmso	mtdmso	1	3	12	8	0.2222222222222222	0.3002070393374741
chr10:96522242	wtdmso	mtdmso	2	5	8	5	0.25	0.3498452012383901
chr10:97426356	wtdmso	mtdmso	10	8	44	45	1.2784090909090908	0.7969211928472784
chr10:97426365	wtdmso	mtdmso	8	7	55	55	1.1428571428571428	1.0
chr10:97430396	wtdmso	mtdmso	1	1	72	63	0.875	1.0
chr10:97430434	wtdmso	mtdmso	1	1	68	65	0.9558823529411765	1.0
chr10:97430443	wtdmso	mtdmso	5	9	63	50	0.4409171075837742	0.1699919012221091
chr10:97430488	wtdmso	mtdmso	11	12	61	54	0.8114754098360656	0.6560882835397994
chr10:97432384	wtdmso	mtdmso	38	30	36	35	1.2314814814814814	0.610992170349197
chr10:97432420	wtdmso	mtdmso	4	3	58	56	1.2873563218390804	1.0
chr10:97432426	wtdmso	mtdmso	12	7	74	69	1.5984555984555984	0.46440668166007903
chr10:97432610	wtdmso	mtdmso	7	10	68	53	0.5455882352941176	0.3020032647429359
chr10:97432623	wtdmso	mtdmso	1	2	77	80	0.5194805194805194	1.0
chr10:97432651	wtdmso	mtdmso	6	8	75	62	0.62	0.4152753707395701
chr10:97432799	wtdmso	mtdmso	15	17	82	80	0.860832137733142	0.8468893119792598
chr10:97432833	wtdmso	mtdmso	44	47	47	45	0.8963331824354912	0.7681665715690229
chr10:97432846	wtdmso	mtdmso	3	3	103	94	0.912621359223301	1.0
chr10:97432862	wtdmso	mtdmso	4	6	85	84	0.6588235294117647	0.7467923077851544
chr10:97433003	wtdmso	mtdmso	4	7	83	72	0.49569707401032703	0.35387850550768385
chr10:97433021	wtdmso	mtdmso	5	3	86	87	1.686046511627907	0.7203648783886928
chr10:97433217	wtdmso	mtdmso	2	2	85	73	0.8588235294117647	1.0
chr10:97433352	wtdmso	mtdmso	1	3	97	82	0.281786941580756	0.3387645272438316
chr10:97433388	wtdmso	mtdmso	14	9	90	89	1.5382716049382716	0.38145239667024966
chr11:10797237	wtdmso	mtdmso	1	1	28	28	1.0	1.0
chr11:10797381	wtdmso	mtdmso	5	4	27	27	1.25	1.0
chr11:10797484	wtdmso	mtdmso	4	1	23	22	3.8260869565217392	0.3573382544507165
chr11:10797528	wtdmso	mtdmso	1	7	28	14	0.07142857142857142	0.006659996630523489
chr11:10797763	wtdmso	mtdmso	1	3	20	18	0.3	0.6060037523452158
chr11:10797811	wtdmso	mtdmso	4	2	17	18	2.1176470588235294	0.662796004259419
chr11:118401647	wtdmso	mtdmso	3	2	50	43	1.29	1.0
chr11:118401662	wtdmso	mtdmso	2	1	62	54	1.7419354838709677	1.0
chr11:118406944	wtdmso	mtdmso	2	3	63	52	0.5502645502645502	0.6596417643620862
chr11:118409151	wtdmso	mtdmso	3	2	59	50	1.271186440677966	1.0
chr11:118409166	wtdmso	mtdmso	3	1	45	27	1.8	1.0
chr11:119015726	wtdmso	mtdmso	3	4	272	287	0.7913602941176471	1.0
chr11:119015928	wtdmso	mtdmso	9	5	377	406	1.9384615384615385	0.2854024179133251
chr11:119015937	wtdmso	mtdmso	17	13	348	380	1.4279398762157383	0.35770119778683573
chr11:119017446	wtdmso	mtdmso	4	1	381	404	4.241469816272966	0.20627129356443422
chr11:119017473	wtdmso	mtdmso	3	3	374	398	1.0641711229946524	1.0
chr11:119017492	wtdmso	mtdmso	1	6	365	370	0.1689497716894977	0.12346746852774867
chr11:119017507	wtdmso	mtdmso	109	94	292	324	1.2866511221218304	0.12468830819857596
chr11:119017519	wtdmso	mtdmso	9	6	352	385	1.640625	0.4368464043884702
chr11:119017985	wtdmso	mtdmso	22	25	369	390	0.9300813008130081	0.8808923450339797
chr11:119017994	wtdmso	mtdmso	10	11	374	397	0.9649975692756442	1.0
chr11:119018000	wtdmso	mtdmso	1	1	363	392	1.0798898071625345	1.0
chr11:120111553	wtdmso	mtdmso	1	2	11	22	1.0	1.0
chr11:120111739	wtdmso	mtdmso	1	9	11	17	0.1717171717171717	0.12448020741721694
chr11:120111968	wtdmso	mtdmso	4	2	8	9	2.25	0.6404053612291599
chr11:120112201	wtdmso	mtdmso	1	1	10	10	1.0	1.0
chr11:120118275	wtdmso	mtdmso	3	6	8	15	0.9375	1.0
chr11:123057512	wtdmso	mtdmso	1	1	57	31	0.543859649122807	1.0
chr11:123057592	wtdmso	mtdmso	10	10	54	26	0.48148148148148145	0.19326110991683365
chr11:123057680	wtdmso	mtdmso	11	10	34	15	0.4852941176470588	0.18699561626717778
chr11:123057895	wtdmso	mtdmso	26	10	55	28	1.3236363636363637	0.6691197278308383
chr11:123057918	wtdmso	mtdmso	2	1	60	28	0.9333333333333333	1.0
chr11:123058405	wtdmso	mtdmso	3	3	48	17	0.3541666666666667	0.34043527283695085
chr11:123058636	wtdmso	mtdmso	5	1	43	25	2.9069767441860463	0.415883180112391
chr11:123058773	wtdmso	mtdmso	16	8	40	13	0.65	0.42346361955756795
chr11:123059083	wtdmso	mtdmso	1	1	36	14	0.3888888888888889	0.49773755656108587
chr11:123059150	wtdmso	mtdmso	6	2	36	13	1.0833333333333333	1.0
chr11:123059168	wtdmso	mtdmso	4	1	38	17	1.7894736842105263	1.0
chr11:123059518	wtdmso	mtdmso	11	4	41	14	0.9390243902439024	1.0
chr11:123059612	wtdmso	mtdmso	1	1	36	13	0.3611111111111111	0.4776470588235293
chr11:123059648	wtdmso	mtdmso	1	2	38	12	0.15789473684210525	0.16703662597114313
chr11:123059669	wtdmso	mtdmso	1	2	39	13	0.16666666666666666	0.1774347246045359
chr11:123059680	wtdmso	mtdmso	19	7	23	9	1.062111801242236	1.0
chr11:130129171	wtdmso	mtdmso	3	1	12	12	3.0	0.6
chr11:130133634	wtdmso	mtdmso	2	3	13	11	0.5641025641025641	0.6513409961685823
chr11:130135621	wtdmso	mtdmso	2	1	16	17	2.125	1.0
chr11:130140425	wtdmso	mtdmso	3	2	14	19	2.0357142857142856	0.6396396396396395
chr11:130141509	wtdmso	mtdmso	5	2	14	20	3.5714285714285716	0.21891131281375184
chr11:130143383	wtdmso	mtdmso	8	4	25	18	1.44	0.7435776483714378
chr11:130143395	wtdmso	mtdmso	2	2	32	22	0.6875	1.0
chr11:130143561	wtdmso	mtdmso	5	4	25	15	0.75	0.7199413968946287
chr11:130143570	wtdmso	mtdmso	19	12	19	12	1.0	1.0
chr11:130143578	wtdmso	mtdmso	16	12	18	12	0.8888888888888888	1.0
chr11:130143601	wtdmso	mtdmso	15	9	21	13	1.0317460317460319	1.0
chr11:130143754	wtdmso	mtdmso	7	3	26	15	1.3461538461538463	1.0
chr11:130143805	wtdmso	mtdmso	2	2	36	23	0.6388888888888888	1.0
chr11:130143957	wtdmso	mtdmso	16	5	35	16	1.4628571428571429	0.5815334299727457
chr11:130144010	wtdmso	mtdmso	4	1	48	25	2.0833333333333335	0.6597759755654493
chr11:130144480	wtdmso	mtdmso	3	1	50	28	1.68	1.0
chr11:130144493	wtdmso	mtdmso	4	3	43	21	0.6511627906976745	0.6816526633292019
chr11:130144512	wtdmso	mtdmso	6	2	52	26	1.5	1.0
chr11:130144649	wtdmso	mtdmso	15	4	37	22	2.22972972972973	0.2660317770746737
chr11:17074394	wtdmso	mtdmso	7	10	131	131	0.7	0.6183348141728481
chr11:17075127	wtdmso	mtdmso	4	2	406	393	1.935960591133005	0.6866578308533113
chr11:17075537	wtdmso	mtdmso	6	3	363	354	1.9504132231404958	0.5056251501984801
chr11:17075575	wtdmso	mtdmso	106	115	290	278	0.8835982008995502	0.4755967369846331
chr11:17077201	wtdmso	mtdmso	1	2	391	387	0.4948849104859335	0.623078781675032
chr11:17077233	wtdmso	mtdmso	6	8	307	297	0.7255700325732899	0.5988564656538984
chr11:1752790	wtdmso	mtdmso	2	2	89	102	1.146067415730337	1.0
chr11:1752832	wtdmso	mtdmso	10	9	82	105	1.4227642276422765	0.4785682318932451
chr11:1752913	wtdmso	mtdmso	25	33	76	87	0.8672248803827751	0.7590835656254791
chr11:1752953	wtdmso	mtdmso	13	6	91	113	2.6904761904761907	0.05584023605626709
chr11:1753542	wtdmso	mtdmso	4	8	60	81	0.675	0.7619276871486578
chr11:1753620	wtdmso	mtdmso	4	3	67	86	1.7114427860696517	0.7006956403621971
chr11:1753815	wtdmso	mtdmso	1	1	74	109	1.472972972972973	1.0
chr11:1754081	wtdmso	mtdmso	3	2	61	85	2.0901639344262297	0.6507602826105872
chr11:1754115	wtdmso	mtdmso	2	4	68	90	0.6617647058823529	1.0
chr11:1755025	wtdmso	mtdmso	1	3	43	64	0.49612403100775193	1.0
chr11:1757347	wtdmso	mtdmso	3	9	54	77	0.47530864197530864	0.3628567428172572
chr11:1758978	wtdmso	mtdmso	2	10	42	52	0.24761904761904763	0.11682441429903795
chr11:1759534	wtdmso	mtdmso	2	3	48	61	0.8472222222222222	1.0
chr11:1761318	wtdmso	mtdmso	3	2	47	62	1.9787234042553192	0.6523347245284832
chr11:1761349	wtdmso	mtdmso	1	2	38	52	0.6842105263157895	1.0
chr11:1761402	wtdmso	mtdmso	4	8	47	51	0.5425531914893617	0.3766690488926706
chr11:1761433	wtdmso	mtdmso	1	2	36	51	0.7083333333333334	1.0
chr11:18269278	wtdmso	mtdmso	11	2	28	19	3.732142857142857	0.11361908017620777
chr11:18269763	wtdmso	mtdmso	5	1	33	10	1.5151515151515151	1.0
chr11:18396889	wtdmso	mtdmso	5	6	50	45	0.75	0.7550363396363657
chr11:18399431	wtdmso	mtdmso	6	2	81	91	3.3703703703703702	0.15800570758293286
chr11:18399444	wtdmso	mtdmso	20	28	62	66	0.7603686635944701	0.4981957383971293
chr11:18399523	wtdmso	mtdmso	7	7	57	77	1.3508771929824561	0.7778541333833355
chr11:18400847	wtdmso	mtdmso	17	16	75	83	1.1758333333333333	0.7051446719672567
chr11:18400935	wtdmso	mtdmso	22	20	68	81	1.3102941176470588	0.48627863256448356
chr11:18400980	wtdmso	mtdmso	45	43	41	55	1.4038570618264323	0.30088773006282743
chr11:18402850	wtdmso	mtdmso	5	5	84	94	1.119047619047619	1.0
chr11:18402996	wtdmso	mtdmso	6	8	88	106	0.9034090909090909	1.0
chr11:18403737	wtdmso	mtdmso	2	1	96	109	2.2708333333333335	0.6025654555097357
chr11:18403758	wtdmso	mtdmso	13	26	94	88	0.46808510638297873	0.05137624038708245
chr11:18403775	wtdmso	mtdmso	5	5	97	115	1.1855670103092784	1.0
chr11:18405466	wtdmso	mtdmso	2	3	106	122	0.7672955974842768	1.0
chr11:18405496	wtdmso	mtdmso	12	16	87	99	0.853448275862069	0.8393502728797162
chr11:18407169	wtdmso	mtdmso	1	3	89	93	0.34831460674157305	0.6217098619784109
chr11:18407200	wtdmso	mtdmso	5	8	112	119	0.6640625	0.5748750432179089
chr11:18407206	wtdmso	mtdmso	11	22	115	109	0.47391304347826085	0.06281781691866342
chr11:18407397	wtdmso	mtdmso	36	41	23	23	0.8780487804878049	0.8522158469218477
chr11:18407604	wtdmso	mtdmso	15	17	122	117	0.8461909353905497	0.7090379712502852
chr11:18407625	wtdmso	mtdmso	37	41	90	90	0.9024390243902439	0.7864768917936094
chr11:18407733	wtdmso	mtdmso	20	20	116	114	0.9827586206896551	1.0
chr11:18407833	wtdmso	mtdmso	1	1	91	94	1.032967032967033	1.0
chr11:18407840	wtdmso	mtdmso	15	26	31	34	0.6327543424317618	0.316290053223554
chr11:2377508	wtdmso	mtdmso	8	5	66	39	0.9454545454545454	1.0
chr11:2390496	wtdmso	mtdmso	1	2	66	40	0.30303030303030304	0.5576609791648803
chr11:2395041	wtdmso	mtdmso	5	4	63	22	0.4365079365079365	0.2555634726873507
chr11:2395443	wtdmso	mtdmso	2	2	77	44	0.5714285714285714	0.6246524357998736
chr11:2395505	wtdmso	mtdmso	4	3	86	46	0.7131782945736435	0.6970674544707866
chr11:2395872	wtdmso	mtdmso	1	2	86	50	0.29069767441860467	0.55585185929327
chr11:2395895	wtdmso	mtdmso	12	8	69	41	0.8913043478260869	0.8073274957761767
chr11:2395904	wtdmso	mtdmso	12	4	69	37	1.608695652173913	0.574207301401046
chr11:2395923	wtdmso	mtdmso	5	1	89	51	2.865168539325843	0.422068388919567
chr11:2396631	wtdmso	mtdmso	15	5	66	43	1.9545454545454546	0.31478376652173734
chr11:2396652	wtdmso	mtdmso	7	3	86	52	1.4108527131782946	0.7447101294864609
chr11:2396849	wtdmso	mtdmso	16	5	76	47	1.9789473684210526	0.2302152662754886
chr11:2396890	wtdmso	mtdmso	6	5	72	46	0.7666666666666667	0.7518269983770377
chr11:2397019	wtdmso	mtdmso	22	14	63	34	0.8480725623582767	0.6893308299803533
chr11:2397096	wtdmso	mtdmso	10	7	90	48	0.7619047619047619	0.6013078554962907
chr11:2397183	wtdmso	mtdmso	15	13	90	43	0.5512820512820513	0.19087473360968615
chr11:2397358	wtdmso	mtdmso	14	13	60	32	0.5743589743589743	0.26018293591432473
chr11:2397382	wtdmso	mtdmso	18	13	64	33	0.7139423076923077	0.5195182524609121
chr11:2929038	wtdmso	mtdmso	4	3	20	9	0.6	0.6639468690702086
chr11:2929188	wtdmso	mtdmso	2	4	12	7	0.2916666666666667	0.35000000000000003
chr11:319798	wtdmso	mtdmso	3	1	39	44	3.3846153846153846	0.34930892966649363
chr11:319887	wtdmso	mtdmso	1	1	47	48	1.0212765957446808	1.0
chr11:319919	wtdmso	mtdmso	14	14	37	35	0.9459459459459459	1.0
chr11:319959	wtdmso	mtdmso	1	2	51	46	0.45098039215686275	0.606382189239332
chr11:320607	wtdmso	mtdmso	14	14	29	25	0.8620689655172413	0.8177681763852458
chr11:32587066	wtdmso	mtdmso	3	1	20	15	2.25	0.6308859466754202
chr11:32594957	wtdmso	mtdmso	2	1	29	18	1.2413793103448276	1.0
chr11:32600701	wtdmso	mtdmso	7	7	23	13	0.5652173913043478	0.5215871358085428
chr11:32601769	wtdmso	mtdmso	2	1	34	20	1.1764705882352942	1.0
chr11:32602358	wtdmso	mtdmso	6	2	30	18	1.8	0.6974497200912296
chr11:32602370	wtdmso	mtdmso	2	2	36	21	0.5833333333333334	0.6281955715668142
chr11:33708935	wtdmso	mtdmso	1	3	40	14	0.11666666666666667	0.07132250689419474
chr11:33709152	wtdmso	mtdmso	2	1	38	14	0.7368421052631579	1.0
chr11:33709237	wtdmso	mtdmso	7	2	28	12	1.5	1.0
chr11:33709349	wtdmso	mtdmso	15	5	17	11	1.9411764705882353	0.36332646956462744
chr11:33709366	wtdmso	mtdmso	6	6	28	10	0.35714285714285715	0.16267853155304496
chr11:33709601	wtdmso	mtdmso	10	3	44	18	1.3636363636363635	1.0
chr11:33709696	wtdmso	mtdmso	5	2	48	19	0.9895833333333334	1.0
chr11:33709838	wtdmso	mtdmso	1	1	36	16	0.4444444444444444	0.5345911949685535
chr11:33709889	wtdmso	mtdmso	18	4	36	19	2.375	0.18074649738534712
chr11:33709895	wtdmso	mtdmso	7	1	45	22	3.422222222222222	0.42188176986556286
chr11:33709966	wtdmso	mtdmso	12	3	41	18	1.7560975609756098	0.5323565822675077
chr11:33710163	wtdmso	mtdmso	14	10	83	58	0.9783132530120482	1.0
chr11:33710199	wtdmso	mtdmso	13	9	55	35	0.9191919191919192	1.0
chr11:33710218	wtdmso	mtdmso	29	25	68	44	0.7505882352941177	0.40553202073960704
chr11:33710228	wtdmso	mtdmso	2	4	98	67	0.34183673469387754	0.23433645127085148
chr11:33710237	wtdmso	mtdmso	17	10	69	51	1.2565217391304349	0.6695211034158912
chr11:33717428	wtdmso	mtdmso	14	6	62	44	1.6559139784946237	0.456168317379862
chr11:33722453	wtdmso	mtdmso	4	3	61	39	0.8524590163934426	1.0
chr11:35231699	wtdmso	mtdmso	2	1	8	24	6.0	0.19022154316271964
chr11:35231718	wtdmso	mtdmso	1	1	9	23	2.5555555555555554	0.5080213903743314
chr11:35231752	wtdmso	mtdmso	1	1	9	21	2.3333333333333335	0.5342741935483872
chr11:35231772	wtdmso	mtdmso	1	2	10	22	1.1	1.0
chr11:3827023	wtdmso	mtdmso	2	2	33	39	1.1818181818181819	1.0
chr11:3827046	wtdmso	mtdmso	6	5	34	40	1.411764705882353	0.7487947321676878
chr11:3827050	wtdmso	mtdmso	9	18	35	34	0.4857142857142857	0.1718806028808968
chr11:3827265	wtdmso	mtdmso	4	9	36	38	0.4691358024691358	0.3662432900886845
chr11:3827315	wtdmso	mtdmso	7	3	33	45	3.1818181818181817	0.17527595052066858
chr11:3827355	wtdmso	mtdmso	11	16	29	31	0.7349137931034483	0.6427675427416728
chr11:3827475	wtdmso	mtdmso	20	27	19	21	0.8187134502923976	0.6709031154652012
chr11:3827562	wtdmso	mtdmso	4	4	33	38	1.1515151515151516	1.0
chr11:3827767	wtdmso	mtdmso	1	2	39	40	0.5128205128205128	1.0
chr11:3827785	wtdmso	mtdmso	22	25	17	23	1.1905882352941177	0.8290318033114905
chr11:3827968	wtdmso	mtdmso	7	18	9	21	0.9074074074074074	1.0
chr11:3827977	wtdmso	mtdmso	10	15	28	35	0.8333333333333334	0.8128918691417517
chr11:3827983	wtdmso	mtdmso	11	7	28	40	2.2448979591836733	0.18363507432628684
chr11:403123	wtdmso	mtdmso	1	1	11	20	1.8181818181818181	1.0
chr11:403240	wtdmso	mtdmso	2	1	11	23	4.181818181818182	0.27773487773487765
chr11:403689	wtdmso	mtdmso	4	2	8	12	3.0	0.3652173913043477
chr11:403719	wtdmso	mtdmso	1	4	10	10	0.25	0.34057971014492755
chr11:404077	wtdmso	mtdmso	1	4	10	19	0.475	1.0
chr11:404552	wtdmso	mtdmso	1	4	11	19	0.4318181818181818	0.6399430740037952
chr11:404615	wtdmso	mtdmso	1	3	10	8	0.26666666666666666	0.5864661654135339
chr11:494546	wtdmso	mtdmso	1	8	9	13	0.18055555555555555	0.20548063437264003
chr11:494742	wtdmso	mtdmso	1	5	27	25	0.18518518518518517	0.19540489302157626
chr11:498078	wtdmso	mtdmso	5	6	25	24	0.8	1.0
chr11:498482	wtdmso	mtdmso	2	4	26	24	0.46153846153846156	0.669458177782262
chr11:498769	wtdmso	mtdmso	2	2	27	27	1.0	1.0
chr11:499863	wtdmso	mtdmso	3	2	9	12	2.0	0.6347826086956521
chr11:499990	wtdmso	mtdmso	5	5	5	10	2.0	0.4422196796338672
chr11:57551964	wtdmso	mtdmso	1	2	9	8	0.4444444444444444	1.0
chr11:61299616	wtdmso	mtdmso	7	12	18	37	1.1990740740740742	0.7828634988641752
chr11:61299671	wtdmso	mtdmso	1	3	22	48	0.7272727272727273	1.0
chr11:61299970	wtdmso	mtdmso	8	17	16	34	1.0	1.0
chr11:61300898	wtdmso	mtdmso	2	3	20	41	1.3666666666666667	1.0
chr11:61302350	wtdmso	mtdmso	1	5	10	39	0.78	1.0
chr11:61313537	wtdmso	mtdmso	1	5	9	16	0.35555555555555557	0.6342089501155129
chr11:61790541	wtdmso	mtdmso	1	2	44	40	0.45454545454545453	0.6077173451577904
chr11:61790564	wtdmso	mtdmso	5	7	40	35	0.625	0.5414569671089421
chr11:61964622	wtdmso	mtdmso	16	12	695	904	1.7342925659472421	0.17893289228049486
chr11:61964692	wtdmso	mtdmso	29	25	665	895	1.561203007518797	0.12393246443452788
chr11:61964745	wtdmso	mtdmso	11	26	715	919	0.5437869822485207	0.09563274532171308
chr11:61964763	wtdmso	mtdmso	16	28	654	817	0.7138488422892093	0.3556603869314032
chr11:61964818	wtdmso	mtdmso	54	81	653	849	0.8667687595712098	0.46862638466573014
chr11:61964826	wtdmso	mtdmso	11	19	731	923	0.7310101519187846	0.46183304204317915
chr11:61964872	wtdmso	mtdmso	2	4	664	849	0.6393072289156626	0.7009393313296779
chr11:61964883	wtdmso	mtdmso	22	38	671	871	0.7515099223468508	0.35276532618258527
chr11:61964993	wtdmso	mtdmso	17	16	621	809	1.384158615136876	0.37847950992271134
chr11:61965002	wtdmso	mtdmso	5	8	607	788	0.8113673805601318	0.7854404322789812
chr11:61965013	wtdmso	mtdmso	12	24	662	870	0.6570996978851964	0.30691393560727487
chr11:61965022	wtdmso	mtdmso	162	228	462	586	0.9012303485987696	0.40246126922200864
chr11:61965095	wtdmso	mtdmso	11	16	630	830	0.9057539682539683	0.8470566220703789
chr11:61965104	wtdmso	mtdmso	10	14	502	685	0.9746727376209448	1.0
chr11:61965405	wtdmso	mtdmso	5	16	670	894	0.41697761194029853	0.11795010873127312
chr11:61965422	wtdmso	mtdmso	12	12	569	787	1.383128295254833	0.5323878334035175
chr11:61965434	wtdmso	mtdmso	57	69	605	824	1.1251167804527489	0.5730398489855505
chr11:61965477	wtdmso	mtdmso	24	29	595	833	1.1586206896551725	0.6709417665781099
chr11:61965501	wtdmso	mtdmso	6	11	385	597	0.8458087367178276	0.8075941463420868
chr11:61967378	wtdmso	mtdmso	38	52	496	691	1.0180676178660049	1.0
chr11:61967390	wtdmso	mtdmso	77	76	458	694	1.5352217880946908	0.014218582113315911
chr11:61967501	wtdmso	mtdmso	92	101	379	579	1.391572402622848	0.04465983678161991
chr11:61967574	wtdmso	mtdmso	7	25	465	680	0.40946236559139787	0.04276812984388031
chr11:62515960	wtdmso	mtdmso	4	3	49	19	0.5170068027210885	0.411555708415006
chr11:62516062	wtdmso	mtdmso	14	2	36	17	3.3055555555555554	0.2016245654660932
chr11:62516285	wtdmso	mtdmso	4	2	31	15	0.967741935483871	1.0
chr11:62516362	wtdmso	mtdmso	5	1	31	16	2.5806451612903225	0.6510470661414058
chr11:62516409	wtdmso	mtdmso	7	4	25	14	0.98	1.0
chr11:62516470	wtdmso	mtdmso	6	4	25	13	0.78	0.7266184576074426
chr11:62516569	wtdmso	mtdmso	2	2	33	14	0.42424242424242425	0.580952380952381
chr11:62559607	wtdmso	mtdmso	25	21	125	191	1.819047619047619	0.07718845087311413
chr11:62559612	wtdmso	mtdmso	61	88	316	388	0.8511219792865362	0.41415633893933557
chr11:62559677	wtdmso	mtdmso	172	228	290	365	0.9494857834240774	0.7015018111847042
chr11:62559767	wtdmso	mtdmso	10	5	419	546	2.6062052505966586	0.1127061357782376
chr11:62559789	wtdmso	mtdmso	7	12	381	501	0.7670603674540682	0.6458256571104698
chr11:62559814	wtdmso	mtdmso	10	11	407	513	1.145856600402055	0.8258845833940418
chr11:62560130	wtdmso	mtdmso	37	48	362	462	0.9837707182320442	1.0
chr11:62560174	wtdmso	mtdmso	7	13	314	415	0.7116609505144537	0.5033975944924314
chr11:62560308	wtdmso	mtdmso	6	5	399	520	1.5639097744360901	0.5466446877857614
chr11:62560318	wtdmso	mtdmso	66	97	346	438	0.8613312675049163	0.4347372774933712
chr11:62560409	wtdmso	mtdmso	27	28	349	487	1.345579205894392	0.3243551736467092
chr11:62566829	wtdmso	mtdmso	16	23	360	477	0.9217391304347826	0.8695410104063737
chr11:62566976	wtdmso	mtdmso	35	49	324	422	0.9303350970017636	0.8166714772920896
chr11:62566992	wtdmso	mtdmso	9	6	375	498	1.992	0.1997396098834223
chr11:62567426	wtdmso	mtdmso	16	42	347	443	0.48634554686427883	0.018791507881327423
chr11:62571004	wtdmso	mtdmso	19	13	277	360	1.8994723687864483	0.09982526722310275
chr11:62571014	wtdmso	mtdmso	6	6	311	388	1.247588424437299	0.7742894973296105
chr11:62571038	wtdmso	mtdmso	21	26	275	341	1.0015384615384615	1.0
chr11:62571542	wtdmso	mtdmso	3	1	259	333	3.857142857142857	0.3248719463977218
chr11:62572627	wtdmso	mtdmso	2	2	266	320	1.2030075187969924	1.0
chr11:62572719	wtdmso	mtdmso	15	24	227	262	0.7213656387665198	0.4046770062416716
chr11:62572741	wtdmso	mtdmso	8	7	194	261	1.5375552282768779	0.43715683911747577
chr11:62624872	wtdmso	mtdmso	3	2	10	10	1.5	1.0
chr11:62625251	wtdmso	mtdmso	4	5	18	23	1.0222222222222221	1.0
chr11:62625289	wtdmso	mtdmso	1	1	9	12	1.3333333333333333	1.0
chr11:62625306	wtdmso	mtdmso	1	1	19	15	0.7894736842105263	1.0
chr11:62761620	wtdmso	mtdmso	1	3	10	8	0.26666666666666666	0.5864661654135339
chr11:62766652	wtdmso	mtdmso	1	2	9	8	0.4444444444444444	1.0
chr11:62881033	wtdmso	mtdmso	11	8	33	2	0.08333333333333333	0.0020181971868914426
chr11:62881991	wtdmso	mtdmso	17	10	60	41	1.1616666666666666	0.8267059100777537
chr11:62882952	wtdmso	mtdmso	21	12	66	45	1.1931818181818181	0.6913190849370232
chr11:62884508	wtdmso	mtdmso	2	1	73	50	1.36986301369863	1.0
chr11:62885192	wtdmso	mtdmso	2	5	83	52	0.25060240963855424	0.11688032809539872
chr11:62885196	wtdmso	mtdmso	1	3	93	59	0.2114695340501792	0.3017191958368429
chr11:62885255	wtdmso	mtdmso	2	6	92	52	0.18840579710144928	0.0543392154481456
chr11:62885485	wtdmso	mtdmso	14	6	35	17	1.1333333333333333	1.0
chr11:62885548	wtdmso	mtdmso	6	2	84	60	2.142857142857143	0.473087940163875
chr11:62888180	wtdmso	mtdmso	2	1	84	40	0.9523809523809523	1.0
chr11:62888209	wtdmso	mtdmso	6	5	82	56	0.8195121951219512	0.7598234711365207
chr11:62888418	wtdmso	mtdmso	3	2	73	36	0.7397260273972602	1.0
chr11:62888446	wtdmso	mtdmso	33	19	59	38	1.11864406779661	0.8599480559184746
chr11:62888472	wtdmso	mtdmso	8	3	61	28	1.2240437158469946	1.0
