inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	M1C2.S29_mtcsc_b1	M1C3.S37_mtcsc_b1	M2C2.S27_mtcsc_b1	lr	padj	dpsi
inclusion	K	alternative_acceptor	BPHL	chr6:3137494-3138040	+	0.0431490674167943	0.0431490674167943	0.0431490674167943	0.0431490674167943	0.0212998066496315	0.0212998066496315	0.0212998066496315	1.94019692434449	1	-2.1849260767162795
inclusion	K	alternative_acceptor	BRD1	chr22:49787888-49794033	-	0.207495850338624	0.207495850338624	0.207495850338624	0.207495850338624	0.524214771397099	0.524214771397099	0.524214771397099	28.7980382174098	1	31.67189210584751
inclusion	K	alternative_acceptor	BRD2	chr6:32976937-32977441	+	0.980918994042871	0.980918994042871	0.980918994042871	0.980918994042871	0.990505833912214	0.990505833912214	0.990505833912214	2.39141167344496	1	0.958683986934318
inclusion	K	alternative_acceptor	BRD7	chr16:50320778-50321981	-	0.113234477829676	0.113234477829676	0.113234477829676	0.113234477829676	0.0953681244151371	0.0953681244151371	0.0953681244151371	0.551691902399398	1	-1.7866353414538896
inclusion	K	alternative_acceptor	BRD9	chr5:889767-891154	-	0.0628950023776229	0.0628950023776229	0.0628950023776229	0.0628950023776229	0.0384491047827348	0.0384491047827348	0.0384491047827348	1.14572515571763	1	-2.4445897594888093
inclusion	K	alternative_acceptor	BRF1	chr14:105220131-105221647	-	0.770136770524061	0.770136770524061	0.770136770524061	0.770136770524061	0.722519506334707	0.722519506334707	0.722519506334707	0.346447505794913	1	-4.76172641893541
inclusion	K	alternative_acceptor	BRPF1	chr3:9743254-9743577	+	0.19150508196832	0.19150508196832	0.19150508196832	0.19150508196832	0.241349681205318	0.241349681205318	0.241349681205318	0.713226514031248	1	4.984459923699799
inclusion	K	alternative_acceptor	BSCL2	chr11:62690874-62691074	-	0.0176684929508806	0.0176684929508806	0.0176684929508806	0.0176684929508806	0.0204619571595262	0.0204619571595262	0.0204619571595262	0.0919663660515653	1	0.27934642086455974
inclusion	K	alternative_acceptor	BTN2A1	chr6:26466089-26467718	+	0.174425723469258	0.174425723469258	0.174425723469258	0.174425723469258	0.0822780343845318	0.0822780343845318	0.0822780343845318	3.88593331643187	1	-9.214768908472621
inclusion	K	alternative_acceptor	BTN3A1	chr6:26411582-26412704	+	0.0842296589380155	0.0842296589380155	0.0842296589380155	0.0842296589380155	0.133403619422197	0.133403619422197	0.133403619422197	1.53122049301692	1	4.91739604841815
inclusion	K	alternative_acceptor	BTN3A2	chr6:26374799-26375796	+	0.769571939772892	0.769571939772892	0.769571939772892	0.769571939772892	0.782708881820798	0.782708881820798	0.782708881820798	0.0488994009331236	1	1.3136942047906075
inclusion	K	alternative_acceptor	BUD31	chr7:99409005-99410033	+	0.896872113543144	0.896872113543144	0.896872113543144	0.896872113543144	0.907691214898108	0.907691214898108	0.907691214898108	0.0972135103975234	1	1.0819101354964005
inclusion	K	alternative_acceptor	C11orf49	chr11:47161191-47161445	+	0.140573427863332	0.140573427863332	0.140573427863332	0.140573427863332	0.109983006705627	0.109983006705627	0.109983006705627	1.04652412967243	1	-3.0590421157705006
inclusion	K	alternative_acceptor	C11orf68	chr11:65918219-65918909	-	0.17854604913865	0.17854604913865	0.17854604913865	0.17854604913865	0.196497549205678	0.196497549205678	0.196497549205678	0.199585232957816	1	1.7951500067028014
inclusion	K	alternative_acceptor	C12orf43	chr12:121004493-121005002	-	0.331987708922566	0.331987708922566	0.331987708922566	0.331987708922566	0.380440419888658	0.380440419888658	0.380440419888658	0.581446991919847	1	4.845271096609196
inclusion	K	alternative_acceptor	C19orf25	chr19:1475515-1478773	-	0.091526896058735	0.091526896058735	0.091526896058735	0.091526896058735	0.108828851881242	0.108828851881242	0.108828851881242	0.206701342553743	1	1.7301955822507011
inclusion	K	alternative_acceptor	C19orf48	chr19:50799358-50802216	-	0.94946943824071	0.94946943824071	0.94946943824071	0.94946943824071	0.947910819067022	0.947910819067022	0.947910819067022	0.00256161332345073	1	-0.15586191736879584
inclusion	K	alternative_acceptor	C1orf109	chr1:37683442-37686272	-	0.170626353494127	0.170626353494127	0.170626353494127	0.170626353494127	0.128070155315483	0.128070155315483	0.128070155315483	0.775624488695939	1	-4.2556198178644
inclusion	K	alternative_acceptor	C1orf131	chr1:231229210-231238856	-	0.36904573058157	0.36904573058157	0.36904573058157	0.36904573058157	0.405127754663922	0.405127754663922	0.405127754663922	0.168119963756794	1	3.6082024082352007
inclusion	K	alternative_acceptor	C1RL	chr12:7099808-7099900	-	0.0249000910309689	0.0249000910309689	0.0249000910309689	0.0249000910309689	0.0400309189730004	0.0400309189730004	0.0400309189730004	0.380482410294007	1	1.5130827942031502
inclusion	K	alternative_acceptor	C5orf22	chr5:31535894-31538259	+	0.79468497392215	0.79468497392215	0.79468497392215	0.79468497392215	0.682911261565053	0.682911261565053	0.682911261565053	1.31403073810429	1	-11.1773712357097
inclusion	K	alternative_acceptor	CALD1	chr7:134958113-134958208	+	0.831379909429837	0.831379909429837	0.831379909429837	0.831379909429837	0.830530003662608	0.830530003662608	0.830530003662608	0.000642001020423777	1	-0.08499057672288757
inclusion	K	alternative_acceptor	CAP1	chr1:40059459-40060066	+	0.842690235884707	0.842690235884707	0.842690235884707	0.842690235884707	0.824385944322877	0.824385944322877	0.824385944322877	0.706271982409817	1	-1.8304291561830013
inclusion	K	alternative_acceptor	CAPNS1	chr19:36140158-36140996	+	0.591486275723419	0.591486275723419	0.591486275723419	0.591486275723419	0.532097308561454	0.532097308561454	0.532097308561454	0.283462823358775	1	-5.93889671619651
inclusion	K	alternative_acceptor	CARS2	chr13:110644183-110644384	-	0.0466331893580725	0.0466331893580725	0.0466331893580725	0.0466331893580725	0.0509651181264758	0.0509651181264758	0.0509651181264758	0.0596683090243459	1	0.43319287684033014
inclusion	K	alternative_acceptor	CASP1	chr11:105034475-105035106	-	0.888004732395097	0.888004732395097	0.888004732395097	0.888004732395097	0.804745148285923	0.804745148285923	0.804745148285923	1.08991399946058	1	-8.325958410917394
inclusion	K	alternative_acceptor	CAVIN3	chr11:6319565-6320092	-	0.98316010885021	0.98316010885021	0.98316010885021	0.98316010885021	0.972581649771539	0.972581649771539	0.972581649771539	0.607302446009271	1	-1.0578459078670903
inclusion	K	alternative_acceptor	CBARP	chr19:1234332-1234570	-	0.625450868335564	0.625450868335564	0.625450868335564	0.625450868335564	0.647293898991369	0.647293898991369	0.647293898991369	0.0444026262058514	1	2.184303065580508
inclusion	K	alternative_acceptor	CBX6	chr22:38867202-38871479	-	0.90861755718904	0.90861755718904	0.90861755718904	0.90861755718904	0.827855978543562	0.827855978543562	0.827855978543562	2.97647367029276	1	-8.07615786454781
inclusion	K	alternative_acceptor	CBX7	chr22:39134049-39134400	-	0.661377565785722	0.661377565785722	0.661377565785722	0.661377565785722	0.595006607698905	0.595006607698905	0.595006607698905	0.423464450590245	1	-6.637095808681707
inclusion	K	alternative_acceptor	CC2D1A	chr19:13928031-13928123	+	0.851630467758485	0.851630467758485	0.851630467758485	0.851630467758485	0.856040066022447	0.856040066022447	0.856040066022447	0.0132135674234632	1	0.44095982639619535
inclusion	K	alternative_acceptor	CC2D1B	chr1:52357917-52358330	-	0.039318782660768	0.039318782660768	0.039318782660768	0.039318782660768	0.0741726556855717	0.0741726556855717	0.0741726556855717	1.5560449237164	1	3.48538730248037
inclusion	K	alternative_acceptor	CCAR2	chr8:22617565-22617695	+	0.882241659131328	0.882241659131328	0.882241659131328	0.882241659131328	0.866431203835291	0.866431203835291	0.866431203835291	0.291040185142265	1	-1.5810455296036992
inclusion	K	alternative_acceptor	CCDC24	chr1:43995857-43995937	+	0.946208985825178	0.946208985825178	0.946208985825178	0.946208985825178	0.818930289589039	0.818930289589039	0.818930289589039	3.92458297061557	1	-12.727869623613898
inclusion	K	alternative_acceptor	CCDC51	chr3:48433977-48434816	-	0.0851008186246853	0.0851008186246853	0.0851008186246853	0.0851008186246853	0.0719940770635174	0.0719940770635174	0.0719940770635174	0.281036712461173	1	-1.3106741561167894
inclusion	K	alternative_acceptor	CCNQ	chrX:153588455-153592505	-	0.333465002713413	0.333465002713413	0.333465002713413	0.333465002713413	0.403114839744112	0.403114839744112	0.403114839744112	1.70209610116081	1	6.964983703069905
inclusion	K	alternative_acceptor	CD44	chr11:35201196-35201667	+	0.339518791530523	0.339518791530523	0.339518791530523	0.339518791530523	0.349357931683968	0.349357931683968	0.349357931683968	0.240316679904936	1	0.9839140153444959
inclusion	K	alternative_acceptor	CD44	chr11:35204641-35206111	+	0.788034098512564	0.788034098512564	0.788034098512564	0.788034098512564	0.791745358581547	0.791745358581547	0.791745358581547	0.0362737973046023	1	0.3711260068982938
inclusion	K	alternative_acceptor	CDC16	chr13:114236700-114236798	+	0.87827774005359	0.87827774005359	0.87827774005359	0.87827774005359	0.872171817734706	0.872171817734706	0.872171817734706	0.0147728415527126	1	-0.6105922318884041
inclusion	K	alternative_acceptor	CDC25A	chr3:48183031-48183799	-	0.370763852710487	0.370763852710487	0.370763852710487	0.370763852710487	0.443524843452831	0.443524843452831	0.443524843452831	0.720132216955676	1	7.276099074234402
inclusion	K	alternative_acceptor	CDC25B	chr20:3796732-3797621	+	0.910688342759783	0.910688342759783	0.910688342759783	0.910688342759783	0.952967902233243	0.952967902233243	0.952967902233243	0.76554661821649	1	4.227955947346004
inclusion	K	alternative_acceptor	CDC27	chr17:47142026-47142228	-	0.301781699862695	0.301781699862695	0.301781699862695	0.301781699862695	0.275625451322371	0.275625451322371	0.275625451322371	0.249160402838697	1	-2.6156248540324007
inclusion	K	alternative_acceptor	CDC27	chr17:47151937-47154671	-	0.0466580922931637	0.0466580922931637	0.0466580922931637	0.0466580922931637	0.0526675706106673	0.0526675706106673	0.0526675706106673	0.0709504326782735	1	0.6009478317503598
inclusion	K	alternative_acceptor	CDC34	chr19:537148-541338	+	0.878564987521719	0.878564987521719	0.878564987521719	0.878564987521719	0.909188499576993	0.909188499576993	0.909188499576993	1.43572798861896	1	3.062351205527392
inclusion	K	alternative_acceptor	CDCA7L	chr7:21911755-21916753	-	0.475335545291661	0.475335545291661	0.475335545291661	0.475335545291661	0.42622171395899	0.42622171395899	0.42622171395899	0.781567260738029	1	-4.911383133267094
inclusion	K	alternative_acceptor	CDK10	chr16:89695346-89695594	+	0.963280304635506	0.963280304635506	0.963280304635506	0.963280304635506	0.972606150561506	0.972606150561506	0.972606150561506	0.207755551849914	1	0.9325845926000085
inclusion	K	alternative_acceptor	CDK12	chr17:39463118-39470878	+	0.538912060841195	0.538912060841195	0.538912060841195	0.538912060841195	0.548254067704097	0.548254067704097	0.548254067704097	0.0180051446368452	1	0.9342006862901968
inclusion	K	alternative_acceptor	CDK12	chr17:39526317-39530603	+	0.308072173118875	0.308072173118875	0.308072173118875	0.308072173118875	0.318330334988155	0.318330334988155	0.318330334988155	0.0414141737060163	1	1.0258161869279974
inclusion	K	alternative_acceptor	CDK16	chrX:47227100-47227159	+	0.0068637204346936	0.0068637204346936	0.0068637204346936	0.0068637204346936	0.00724190397811951	0.00724190397811951	0.00724190397811951	0.00898547778342618	1	0.037818354342591065
inclusion	K	alternative_acceptor	CDK5RAP1	chr20:33367009-33370498	-	0.967626855737362	0.967626855737362	0.967626855737362	0.967626855737362	0.976630580235015	0.976630580235015	0.976630580235015	0.295650870868485	1	0.9003724497653138
inclusion	K	alternative_acceptor	CDV3	chr3:133586723-133587158	+	0.342730390018359	0.342730390018359	0.342730390018359	0.342730390018359	0.558083590221173	0.558083590221173	0.558083590221173	43.6362402155191	1	21.535320020281404
inclusion	K	alternative_acceptor	CEBPZOS	chr2:37201727-37201862	+	0.79843758520579	0.79843758520579	0.79843758520579	0.79843758520579	0.789354892698268	0.789354892698268	0.789354892698268	0.0266834506614941	1	-0.9082692507521983
inclusion	K	alternative_acceptor	CELF1	chr11:47468892-47472190	-	0.137523322393703	0.137523322393703	0.137523322393703	0.137523322393703	0.173566417493101	0.173566417493101	0.173566417493101	1.29727098238982	1	3.6043095099398013
inclusion	K	alternative_acceptor	CELF1	chr11:47476960-47477296	-	0.247574257239251	0.247574257239251	0.247574257239251	0.247574257239251	0.21075666992016	0.21075666992016	0.21075666992016	0.618561212728309	1	-3.681758731909099
inclusion	K	alternative_acceptor	CELF1	chr11:47478953-47482694	-	0.887697970032556	0.887697970032556	0.887697970032556	0.887697970032556	0.796090358218864	0.796090358218864	0.796090358218864	3.46349881408833	1	-9.16076118136921
inclusion	K	alternative_acceptor	CELF1	chr11:47484524-47486749	-	0.965147674262521	0.965147674262521	0.965147674262521	0.965147674262521	0.948191751938402	0.948191751938402	0.948191751938402	0.275822674372193	1	-1.6955922324119115
inclusion	K	alternative_acceptor	CEP104	chr1:3837520-3838963	-	0.933106408272158	0.933106408272158	0.933106408272158	0.933106408272158	0.805744681518209	0.805744681518209	0.805744681518209	10.4508191991804	1	-12.736172675394897
inclusion	K	alternative_acceptor	CEP131	chr17:81191333-81192317	-	0.142927433749278	0.142927433749278	0.142927433749278	0.142927433749278	0.167188893489213	0.167188893489213	0.167188893489213	0.12239602974887	1	2.4261459739935027
inclusion	K	alternative_acceptor	CEP170	chr1:243156456-243164283	-	0.857690041566686	0.857690041566686	0.857690041566686	0.857690041566686	0.67363167376726	0.67363167376726	0.67363167376726	9.58956618289926	1	-18.405836779942604
inclusion	K	alternative_acceptor	CEP85	chr1:26276761-26277132	+	0.143698228911818	0.143698228911818	0.143698228911818	0.143698228911818	0.140022453813828	0.140022453813828	0.140022453813828	0.00893140879907151	1	-0.36757750979900017
inclusion	K	alternative_acceptor	CHAMP1	chr13:114321233-114323787	+	0.781777072521343	0.781777072521343	0.781777072521343	0.781777072521343	0.699562220506759	0.699562220506759	0.699562220506759	0.948103045968992	1	-8.221485201458393
inclusion	K	alternative_acceptor	CHD3	chr17:7893936-7894114	+	0.330914790122869	0.330914790122869	0.330914790122869	0.330914790122869	0.351245390879264	0.351245390879264	0.351245390879264	0.179141369741046	1	2.033060075639497
inclusion	K	alternative_acceptor	CHD3	chr17:7894266-7894414	+	0.93533088372063	0.93533088372063	0.93533088372063	0.93533088372063	0.874765112530668	0.874765112530668	0.874765112530668	1.78308210762543	1	-6.056577118996202
inclusion	K	alternative_acceptor	CHD4	chr12:6570694-6570868	-	0.969692170881198	0.969692170881198	0.969692170881198	0.969692170881198	0.972016351324724	0.972016351324724	0.972016351324724	0.0157870926814212	1	0.23241804435261315
inclusion	K	alternative_acceptor	CHD4	chr12:6578138-6578408	-	0.987881561700973	0.987881561700973	0.987881561700973	0.987881561700973	0.976409245994755	0.976409245994755	0.976409245994755	1.26532328412759	1	-1.1472315706217984
inclusion	K	alternative_acceptor	CHD4	chr12:6581389-6581648	-	0.987468199995803	0.987468199995803	0.987468199995803	0.987468199995803	0.983098843880805	0.983098843880805	0.983098843880805	0.251042184194375	1	-0.43693561149980553
inclusion	K	alternative_acceptor	CHD4	chr12:6583379-6587383	-	0.825664437955553	0.825664437955553	0.825664437955553	0.825664437955553	0.880504779128696	0.880504779128696	0.880504779128696	4.35873591556447	1	5.484034117314295
inclusion	K	alternative_acceptor	CHD4	chr12:6600396-6600533	-	0.491535066808232	0.491535066808232	0.491535066808232	0.491535066808232	0.469774220924463	0.469774220924463	0.469774220924463	0.339433546512737	1	-2.176084588376895
inclusion	K	alternative_acceptor	CHD8	chr14:21400332-21400412	-	0.0682286160730433	0.0682286160730433	0.0682286160730433	0.0682286160730433	0.0694559890009874	0.0694559890009874	0.0694559890009874	0.00257858274835598	1	0.12273729279440992
inclusion	K	alternative_acceptor	CHD9	chr16:53304626-53306233	+	0.332913754657324	0.332913754657324	0.332913754657324	0.332913754657324	0.409305989997492	0.409305989997492	0.409305989997492	0.61639575584735	1	7.6392235340168
inclusion	K	alternative_acceptor	CHERP	chr19:16530914-16532597	-	0.174878352779678	0.174878352779678	0.174878352779678	0.174878352779678	0.0932620867868124	0.0932620867868124	0.0932620867868124	4.9147355987111	1	-8.16162659928656
inclusion	K	alternative_acceptor	CHKB-CPT1B	chr22:50579831-50579973	-	0.682690218353487	0.682690218353487	0.682690218353487	0.682690218353487	0.566743175982366	0.566743175982366	0.566743175982366	3.08022993786699	1	-11.594704237112097
inclusion	K	alternative_acceptor	CHRAC1	chr8:140511647-140514368	+	0.589501482907425	0.589501482907425	0.589501482907425	0.589501482907425	0.543173983421045	0.543173983421045	0.543173983421045	0.479262782311253	1	-4.632749948638001
inclusion	K	alternative_acceptor	CIAPIN1	chr16:57439335-57440771	-	0.728727244750291	0.728727244750291	0.728727244750291	0.728727244750291	0.754875383397484	0.754875383397484	0.754875383397484	0.312216322426139	1	2.614813864719295
