inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	W1C2.S25_wtcsc_b1	W1C3.S33_wtcsc_b1	W2C2.S23_wtcsc_b1	lr	padj	dpsi
inclusion	K	alternative_acceptor	BPHL	chr6:3137494-3138040	+	0.0449153906491383	0.0449153906491383	0.0449153906491383	0.0449153906491383	0.0217635071867075	0.0217635071867075	0.0217635071867075	1.67012747958961	1	-2.31518834624308
inclusion	K	alternative_acceptor	BRD1	chr22:49787888-49794033	-	0.208372678824261	0.208372678824261	0.208372678824261	0.208372678824261	0.284526884929362	0.284526884929362	0.284526884929362	1.81643074825297	1	7.6154206105101
inclusion	K	alternative_acceptor	BRD2	chr6:32976937-32977441	+	0.979566095368155	0.979566095368155	0.979566095368155	0.979566095368155	0.986641416244106	0.986641416244106	0.986641416244106	0.814288765614037	1	0.7075320875950979
inclusion	K	alternative_acceptor	BRD7	chr16:50320778-50321981	-	0.113776971053247	0.113776971053247	0.113776971053247	0.113776971053247	0.0906407799731006	0.0906407799731006	0.0906407799731006	0.837505380815855	1	-2.313619108014638
inclusion	K	alternative_acceptor	BRD9	chr5:889767-891154	-	0.0621255642612643	0.0621255642612643	0.0621255642612643	0.0621255642612643	0.061529409467397	0.061529409467397	0.061529409467397	0.000585312526709458	1	-0.059615479386730286
inclusion	K	alternative_acceptor	BRF1	chr14:105220131-105221647	-	0.77092975145685	0.77092975145685	0.77092975145685	0.77092975145685	0.722653416392484	0.722653416392484	0.722653416392484	0.376308780646582	1	-4.827633506436598
inclusion	K	alternative_acceptor	BRPF1	chr3:9743254-9743577	+	0.196121612011105	0.196121612011105	0.196121612011105	0.196121612011105	0.179224667165598	0.179224667165598	0.179224667165598	0.0746049370886794	1	-1.6896944845506994
inclusion	K	alternative_acceptor	BSCL2	chr11:62690874-62691074	-	0.0177741391575599	0.0177741391575599	0.0177741391575599	0.0177741391575599	0.0138911680513992	0.0138911680513992	0.0138911680513992	0.209640903392938	1	-0.38829711061607
inclusion	K	alternative_acceptor	BTN2A1	chr6:26466089-26467718	+	0.176078264523647	0.176078264523647	0.176078264523647	0.176078264523647	0.104315732666103	0.104315732666103	0.104315732666103	1.94002756091504	1	-7.176253185754401
inclusion	K	alternative_acceptor	BTN3A1	chr6:26411582-26412704	+	0.0886200150803758	0.0886200150803758	0.0886200150803758	0.0886200150803758	0.0175815001465887	0.0175815001465887	0.0175815001465887	5.58428811710246	1	-7.103851493378709
inclusion	K	alternative_acceptor	BTN3A2	chr6:26374799-26375796	+	0.763156859299912	0.763156859299912	0.763156859299912	0.763156859299912	0.770753347879932	0.770753347879932	0.770753347879932	0.0102843192685214	1	0.7596488580020093
inclusion	K	alternative_acceptor	BUD31	chr7:99409005-99410033	+	0.898503263976431	0.898503263976431	0.898503263976431	0.898503263976431	0.918126999239563	0.918126999239563	0.918126999239563	0.420562399065602	1	1.9623735263132005
inclusion	K	alternative_acceptor	BX284668.5	chr1:16888786-16889547	-	0.467143544148667	0.467143544148667	0.467143544148667	0.467143544148667	0.459678563650708	0.459678563650708	0.459678563650708	0.00556324828465904	1	-0.7464980497958962
inclusion	K	alternative_acceptor	C11orf49	chr11:47161191-47161445	+	0.141747220564625	0.141747220564625	0.141747220564625	0.141747220564625	0.146131737746072	0.146131737746072	0.146131737746072	0.0156971692995285	1	0.43845171814469985
inclusion	K	alternative_acceptor	C11orf68	chr11:65918219-65918909	-	0.1790614292342	0.1790614292342	0.1790614292342	0.1790614292342	0.185898624984011	0.185898624984011	0.185898624984011	0.0275934916662663	1	0.6837195749811009
inclusion	K	alternative_acceptor	C12orf43	chr12:121004493-121005002	-	0.332562654991053	0.332562654991053	0.332562654991053	0.332562654991053	0.321100244105062	0.321100244105062	0.321100244105062	0.0318214021983749	1	-1.1462410885990977
inclusion	K	alternative_acceptor	C19orf25	chr19:1475515-1478773	-	0.0942517622969118	0.0942517622969118	0.0942517622969118	0.0942517622969118	0.114000537508509	0.114000537508509	0.114000537508509	0.218310167585969	1	1.9748775211597192
inclusion	K	alternative_acceptor	C19orf48	chr19:50799358-50802216	-	0.947037958030543	0.947037958030543	0.947037958030543	0.947037958030543	0.948695189121995	0.948695189121995	0.948695189121995	0.00250160909035912	1	0.1657231091451905
inclusion	K	alternative_acceptor	C1orf109	chr1:37683442-37686272	-	0.176876174262011	0.176876174262011	0.176876174262011	0.176876174262011	0.106052908875956	0.106052908875956	0.106052908875956	1.49050369684687	1	-7.0823265386055
inclusion	K	alternative_acceptor	C1orf131	chr1:231229210-231238856	-	0.37125806960487	0.37125806960487	0.37125806960487	0.37125806960487	0.407421808638861	0.407421808638861	0.407421808638861	0.153898110120622	1	3.6163739033991007
inclusion	K	alternative_acceptor	C1RL	chr12:7099808-7099900	-	0.0250310151452969	0.0250310151452969	0.0250310151452969	0.0250310151452969	0.0433436447592859	0.0433436447592859	0.0433436447592859	0.510303962774742	1	1.8312629613988998
inclusion	K	alternative_acceptor	C5orf22	chr5:31535894-31538259	+	0.795582538444679	0.795582538444679	0.795582538444679	0.795582538444679	0.761009083685844	0.761009083685844	0.761009083685844	0.123131970175791	1	-3.4573454758835
inclusion	K	alternative_acceptor	CALD1	chr7:134958113-134958208	+	0.829210688449422	0.829210688449422	0.829210688449422	0.829210688449422	0.848901224426618	0.848901224426618	0.848901224426618	0.244240349599295	1	1.9690535977195935
inclusion	K	alternative_acceptor	CANX	chr5:179709060-179709872	+	0.978462048195108	0.978462048195108	0.978462048195108	0.978462048195108	0.904569734095104	0.904569734095104	0.904569734095104	2.30004700031714	1	-7.389231410000406
inclusion	K	alternative_acceptor	CAP1	chr1:40059459-40060066	+	0.842285280966611	0.842285280966611	0.842285280966611	0.842285280966611	0.816280234254052	0.816280234254052	0.816280234254052	1.14143305861217	1	-2.600504671255905
inclusion	K	alternative_acceptor	CAPNS1	chr19:36140158-36140996	+	0.592865718861451	0.592865718861451	0.592865718861451	0.592865718861451	0.588909066650688	0.588909066650688	0.588909066650688	0.0010090538211216	1	-0.39566522107629964
inclusion	K	alternative_acceptor	CARS2	chr13:110644183-110644384	-	0.0461551660884834	0.0461551660884834	0.0461551660884834	0.0461551660884834	0.0598732235392845	0.0598732235392845	0.0598732235392845	0.593469909974374	1	1.3718057450801098
inclusion	K	alternative_acceptor	CARS2	chr13:110644607-110645966	-	0.0158008531322187	0.0158008531322187	0.0158008531322187	0.0158008531322187	0.012356074611664	0.012356074611664	0.012356074611664	0.156525142272585	1	-0.3444778520554701
inclusion	K	alternative_acceptor	CASP1	chr11:105034475-105035106	-	0.891384292005897	0.891384292005897	0.891384292005897	0.891384292005897	0.857588981595019	0.857588981595019	0.857588981595019	0.161375007536662	1	-3.3795310410878017
inclusion	K	alternative_acceptor	CAVIN3	chr11:6319565-6320092	-	0.98235475747631	0.98235475747631	0.98235475747631	0.98235475747631	0.950760516888317	0.950760516888317	0.950760516888317	3.15673100710774	1	-3.1594240587993028
inclusion	K	alternative_acceptor	CBARP	chr19:1234332-1234570	-	0.624446123961198	0.624446123961198	0.624446123961198	0.624446123961198	0.618110232306546	0.618110232306546	0.618110232306546	0.00517865046685984	1	-0.633589165465196
inclusion	K	alternative_acceptor	CBX6	chr22:38867202-38871479	-	0.908058497478102	0.908058497478102	0.908058497478102	0.908058497478102	0.895494570895036	0.895494570895036	0.895494570895036	0.0692127316719962	1	-1.256392658306595
inclusion	K	alternative_acceptor	CBX7	chr22:39134049-39134400	-	0.661141076760504	0.661141076760504	0.661141076760504	0.661141076760504	0.459757964142547	0.459757964142547	0.459757964142547	3.10255968378215	1	-20.138311261795707
inclusion	K	alternative_acceptor	CC2D1A	chr19:13928031-13928123	+	0.849587718050968	0.849587718050968	0.849587718050968	0.849587718050968	0.8392731664877	0.8392731664877	0.8392731664877	0.0540335530727134	1	-1.0314551563267997
inclusion	K	alternative_acceptor	CC2D1B	chr1:52357917-52358330	-	0.0419475083096156	0.0419475083096156	0.0419475083096156	0.0419475083096156	0.040159557221765	0.040159557221765	0.040159557221765	0.0045241789348438	1	-0.1787951087850601
inclusion	K	alternative_acceptor	CCAR2	chr8:22617565-22617695	+	0.881067500766704	0.881067500766704	0.881067500766704	0.881067500766704	0.860165812648271	0.860165812648271	0.860165812648271	0.391569207915381	1	-2.090168811843313
inclusion	K	alternative_acceptor	CCDC51	chr3:48433977-48434816	-	0.0844594601468993	0.0844594601468993	0.0844594601468993	0.0844594601468993	0.0955483074696217	0.0955483074696217	0.0955483074696217	0.193368347052456	1	1.108884732272239
inclusion	K	alternative_acceptor	CCNQ	chrX:153588455-153592505	-	0.332986135289954	0.332986135289954	0.332986135289954	0.332986135289954	0.337255405079732	0.337255405079732	0.337255405079732	0.00837346468051692	1	0.4269269789777965
inclusion	K	alternative_acceptor	CD44	chr11:35201196-35201667	+	0.339767238460755	0.339767238460755	0.339767238460755	0.339767238460755	0.340957713920023	0.340957713920023	0.340957713920023	0.00245229911524802	1	0.11904754592679723
inclusion	K	alternative_acceptor	CD44	chr11:35204641-35206111	+	0.787883940922572	0.787883940922572	0.787883940922572	0.787883940922572	0.782509978798149	0.782509978798149	0.782509978798149	0.0655657045863336	1	-0.5373962124422889
inclusion	K	alternative_acceptor	CD58	chr1:116519303-116521905	-	0.0326940613725216	0.0326940613725216	0.0326940613725216	0.0326940613725216	0.0696857081019687	0.0696857081019687	0.0696857081019687	1.98621646061065	1	3.6991646729447094
inclusion	K	alternative_acceptor	CDADC1	chr13:49255914-49259345	+	0.724012341180798	0.724012341180798	0.724012341180798	0.724012341180798	0.633584469932623	0.633584469932623	0.633584469932623	0.650146817549569	1	-9.042787124817501
inclusion	K	alternative_acceptor	CDC16	chr13:114236700-114236798	+	0.87558699083405	0.87558699083405	0.87558699083405	0.87558699083405	0.792252666560686	0.792252666560686	0.792252666560686	1.81323009443486	1	-8.333432427336405
inclusion	K	alternative_acceptor	CDC25A	chr3:48183031-48183799	-	0.375546667233567	0.375546667233567	0.375546667233567	0.375546667233567	0.51128177648316	0.51128177648316	0.51128177648316	1.72504720201096	1	13.573510924959294
inclusion	K	alternative_acceptor	CDC25B	chr20:3796732-3797621	+	0.911490898812331	0.911490898812331	0.911490898812331	0.911490898812331	0.923607853789881	0.923607853789881	0.923607853789881	0.0584403980224124	1	1.211695497754988
inclusion	K	alternative_acceptor	CDC27	chr17:47142026-47142228	-	0.305586217615779	0.305586217615779	0.305586217615779	0.305586217615779	0.242167930767458	0.242167930767458	0.242167930767458	1.00754473601773	1	-6.341828684832098
inclusion	K	alternative_acceptor	CDC27	chr17:47151937-47154671	-	0.050006874481492	0.050006874481492	0.050006874481492	0.050006874481492	0.0279219184056239	0.0279219184056239	0.0279219184056239	0.978714855496946	1	-2.20849560758681
inclusion	K	alternative_acceptor	CDC27	chr17:47157125-47157229	-	0.910820150982825	0.910820150982825	0.910820150982825	0.910820150982825	0.87046216098483	0.87046216098483	0.87046216098483	0.512775853230551	1	-4.035798999799496
inclusion	K	alternative_acceptor	CDC34	chr19:537148-541338	+	0.879415465105584	0.879415465105584	0.879415465105584	0.879415465105584	0.897985714359241	0.897985714359241	0.897985714359241	0.647544299014044	1	1.8570249253657067
inclusion	K	alternative_acceptor	CDCA7L	chr7:21911755-21916753	-	0.475092316085456	0.475092316085456	0.475092316085456	0.475092316085456	0.44063272216993	0.44063272216993	0.44063272216993	0.35711709551515	1	-3.4459593915525986
inclusion	K	alternative_acceptor	CDK10	chr16:89695346-89695594	+	0.962325101563914	0.962325101563914	0.962325101563914	0.962325101563914	0.968078282895441	0.968078282895441	0.968078282895441	0.0644736205831578	1	0.5753181331526918
inclusion	K	alternative_acceptor	CDK12	chr17:39463118-39470878	+	0.539258877541735	0.539258877541735	0.539258877541735	0.539258877541735	0.497358843042693	0.497358843042693	0.497358843042693	0.328727095804197	1	-4.1900034499041965
inclusion	K	alternative_acceptor	CDK12	chr17:39526317-39530603	+	0.308268991174401	0.308268991174401	0.308268991174401	0.308268991174401	0.338974421851903	0.338974421851903	0.338974421851903	0.368301737256388	1	3.070543067750201
inclusion	K	alternative_acceptor	CDK16	chrX:47227100-47227159	+	0.0080649180333841	0.0080649180333841	0.0080649180333841	0.0080649180333841	0.00640407311029984	0.00640407311029984	0.00640407311029984	0.143565195285191	1	-0.16608449230842592
inclusion	K	alternative_acceptor	CDK5RAP1	chr20:33367009-33370498	-	0.966181468365603	0.966181468365603	0.966181468365603	0.966181468365603	0.984159191584168	0.984159191584168	0.984159191584168	1.18120224028371	1	1.797772321856499
inclusion	K	alternative_acceptor	CDK5RAP2	chr9:120470221-120471747	-	0.966570281099445	0.966570281099445	0.966570281099445	0.966570281099445	0.727950979601777	0.727950979601777	0.727950979601777	7.66071724791584	1	-23.861930149766792
inclusion	K	alternative_acceptor	CDV3	chr3:133586723-133587158	+	0.34286041909091	0.34286041909091	0.34286041909091	0.34286041909091	0.351934813791252	0.351934813791252	0.351934813791252	0.0754074490760104	1	0.9074394700342054
inclusion	K	alternative_acceptor	CEBPZOS	chr2:37201727-37201862	+	0.795502003889812	0.795502003889812	0.795502003889812	0.795502003889812	0.779999190369873	0.779999190369873	0.779999190369873	0.0589239984851702	1	-1.5502813519939025
inclusion	K	alternative_acceptor	CELF1	chr11:47468892-47472190	-	0.137445348807686	0.137445348807686	0.137445348807686	0.137445348807686	0.189442650126713	0.189442650126713	0.189442650126713	2.67518935293265	1	5.199730131902699
inclusion	K	alternative_acceptor	CELF1	chr11:47476960-47477296	-	0.247877468991656	0.247877468991656	0.247877468991656	0.247877468991656	0.200962057230646	0.200962057230646	0.200962057230646	0.955892251634396	1	-4.691541176101001
inclusion	K	alternative_acceptor	CELF1	chr11:47478953-47482694	-	0.883165627413361	0.883165627413361	0.883165627413361	0.883165627413361	0.844989329415566	0.844989329415566	0.844989329415566	0.53502060265555	1	-3.817629799779496
inclusion	K	alternative_acceptor	CELF1	chr11:47484524-47486749	-	0.965568343002515	0.965568343002515	0.965568343002515	0.965568343002515	0.964620640050855	0.964620640050855	0.964620640050855	0.00117646314174635	1	-0.09477029516601476
inclusion	K	alternative_acceptor	CEP104	chr1:3837520-3838963	-	0.927688588917174	0.927688588917174	0.927688588917174	0.927688588917174	0.932885499629825	0.932885499629825	0.932885499629825	0.0188085785980547	1	0.5196910712651004
inclusion	K	alternative_acceptor	CEP131	chr17:81191333-81192317	-	0.144790849706843	0.144790849706843	0.144790849706843	0.144790849706843	0.098169283092879	0.098169283092879	0.098169283092879	0.426181657522648	1	-4.6621566613963985
inclusion	K	alternative_acceptor	CEP170	chr1:243156456-243164283	-	0.856810127190364	0.856810127190364	0.856810127190364	0.856810127190364	0.826901542515528	0.826901542515528	0.826901542515528	0.319145088170899	1	-2.9908584674835907
inclusion	K	alternative_acceptor	CEP85	chr1:26276761-26277132	+	0.145033798907785	0.145033798907785	0.145033798907785	0.145033798907785	0.118508586688492	0.118508586688492	0.118508586688492	0.432378601867185	1	-2.6525212219293
inclusion	K	alternative_acceptor	CFAP410	chr21:44330920-44331842	-	0.351766018915313	0.351766018915313	0.351766018915313	0.351766018915313	0.374940193318079	0.374940193318079	0.374940193318079	0.0543556355562487	1	2.3174174402766
inclusion	K	alternative_acceptor	CHD3	chr17:7893936-7894114	+	0.332130860693572	0.332130860693572	0.332130860693572	0.332130860693572	0.32869669052604	0.32869669052604	0.32869669052604	0.00360603182798513	1	-0.34341701675320024
inclusion	K	alternative_acceptor	CHD3	chr17:7894266-7894414	+	0.930257534315702	0.930257534315702	0.930257534315702	0.930257534315702	0.952386315489707	0.952386315489707	0.952386315489707	0.242840926817053	1	2.212878117400507
inclusion	K	alternative_acceptor	CHD4	chr12:6570694-6570868	-	0.971536218573416	0.971536218573416	0.971536218573416	0.971536218573416	0.956279931571735	0.956279931571735	0.956279931571735	0.815934589103563	1	-1.525628700168113
inclusion	K	alternative_acceptor	CHD4	chr12:6578138-6578408	-	0.988694314646491	0.988694314646491	0.988694314646491	0.988694314646491	0.969559815286695	0.969559815286695	0.969559815286695	3.63381830129765	1	-1.9134499359796138
inclusion	K	alternative_acceptor	CHD4	chr12:6581389-6581648	-	0.98678346006163	0.98678346006163	0.98678346006163	0.98678346006163	0.987907218859714	0.987907218859714	0.987907218859714	0.0171411187293415	1	0.11237587980839692
inclusion	K	alternative_acceptor	CHD4	chr12:6583379-6587383	-	0.825607604419533	0.825607604419533	0.825607604419533	0.825607604419533	0.852362073144244	0.852362073144244	0.852362073144244	0.948346157507331	1	2.675446872471099
